プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,狂人,サー！ ミスタ･フリーデル！ミが歪んでシみたいになってます、ミスターフリーデル！
プロローグ,シスターフリーデル,人狼,■1.不定期だよ。なにせミスターだからね。■2.仮決定23:00　本決定23:30で。余裕があった方が嬉しいね。■3.ストップ・ザ・突然死。■4.教会でミスターとして働かないかとジムゾン君に頼まれたのだよ。教会にミスターが必要なのかどうか知らないが、そんなわけでミスターとしてやっていくことにしたのさ。はっはっは。
プロローグ,シスターフリーデル,人狼,はっはっは。偉いぞオットー君。もっと私を讃えたまえ。ガムをあげよう。ついでに1番のくじをひかせてもらおうかな。
プロローグ,司書クララ,村人,こんばんわ。お邪魔するわね。
プロローグ,シスターフリーデル,人狼,☆ミスターフリーデルによる略語解説☆▼:吊り第一希望　▽:吊り第二希望●:占い第一希望　○:占い第二希望■:議題　□:ネタ議題　【　】:強調したい事柄（CO等）★:質問　☆:★への返答　▲:狼による襲撃＠数字：残りの喉数（発言数）
プロローグ,シスターフリーデル,人狼,CO:カミングアウト。能力者だと公言する事。FO:フルオープン。占も霊もCOする事。LW:ラストウルフ。最後に残った人狼の事。GS:グレースケール。自分以外の村人を、白っぽい（村人っぽい）人から黒っぽい（人狼っぽい）人まで順に並べたもの。SG:スケープゴート。狼が自分の身代わりに吊らせる村人の事。斑(パンダ):占いもしくは霊能の判定が白と黒に分かれた人の事。
プロローグ,シスターフリーデル,人狼,【http://wolfbbs.jp/】の初心者講座や用語集などの項目にも目を通すといいだろう。
プロローグ,パン屋オットー,狂人,わーい、ガムもぐもぐ。ミスタ･フリーデルに栄光あれ！1番…[ビーチボールと見せかけてフリーデルへスイカ発射]さあ、レッツスイカ割り！
プロローグ,シスターフリーデル,人狼,やあやあ。クララ君。遠慮せずにさあ、くつろぎたまえ。なんたってここは日の沈まない村だからね。永遠に終わらない夏休みが此処にあるのさ。
プロローグ,パン屋オットー,狂人,やあ、クララ。図書館は涼しそうでいいね…貴重な赤毛要員を歓迎しよう！ リーザが緑陣営見習いなら俺黒陣営ね。こほっ。ちょっと喉がれかな…？ ガム噛みながら、少し喉を労ってるよ。
プロローグ,司書クララ,村人,■1 21:00～。お休みの日はもう少し融通が利きそうよ。■2 23:15/23:45■3 画面の向こうにいるひとの気持ちを考えてプレイしたい。あまりぎすぎすするのは厭、かな。突然死はしないし、してほしくないな。やむを得ない理由があるのなら、それは仕方ないのだけれど。私は最後の4番のくじをいただこうかしら。こんばんわ、ミスター。略語解説お疲れさま。お心遣い感謝です。
プロローグ,少女リーザ,村人,ミスターこんばんは！ボクお勉強苦手だけど、これはちゃんと覚えてるの。えらい？えらい？クララもこんばんはなの！終わらない夏休み…素敵な響きなのー宿題はぽいしてスイカ割るのー！
プロローグ,シスターフリーデル,人狼,ぎゃあ！何をするのかね、オットー君。駄目駄目駄目だよそんなことをしちゃあ。折角の一張羅がスイカまみれで台無しじゃないか。仕方ない、このすいかは私がもぐもぐしておこう。
プロローグ,シスターフリーデル,人狼,はっはっは。リーザ君も偉いぞ。お人形さんを買ってあげよう。何せ私はミスターだからね。お金はいくらでもあるのさ(教会のだけど)。
プロローグ,司書クララ,村人,■4 引きこもり文学少女とは私のことよ。地下書庫にこもってるから涼しくていいわね…あら、今外は夏なのかしら？すいか…おいしそう。色も似てる…。
プロローグ,シスターフリーデル,人狼,しかしスイカ割りをしようにもさっきの衝撃で割れてしまったな。何か他にスイカに似たものは……(きょろきょろ)1りんご2クララ3メロン4ディーター
プロローグ,司書クララ,村人,リーちゃんもオットーさんもこんばんわ。みんなお元気そうで何よりね。暑いわね…日が沈まないから余計に暑いわ。またちょっと書庫に引きこもるわ。（訳：離席します）
プロローグ,パン屋オットー,狂人,>>33にやり。4番は…貧乏くじだ。俺がとりつくサービス。ひゅ～どろろ…ご飯とお風呂の時は着脱可能。>>35サー！ 一流のミスターは龍槌閃でスイカを一刀両断出来ると聞いたので！>>38ディーターがとばっちりすぎる…これで入ってきたらドM認定。【急募 生きの良いディーター】サー！ クララはメロンですか？
プロローグ,少女リーザ,村人,ミスター>>36やったのお人形さんなの！明日はミスターにお人形さん買ってもらって帰りにアイス食べるの！>>38ディーターさんを埋める準備はできてるの！オットー>>40オットーさんは背後霊だったの！悪霊退散！なの
プロローグ,ならず者ディーター,村人,ミス・ディーターとは私のことよーみんないぢめないでーん
プロローグ,シスターフリーデル,人狼,あ、スイカだ。バシィィィィィィィィィィ！！
プロローグ,ならず者ディーター,村人,議題に答えちゃうのよー■1．不定期よー。　でも更新時間数時間前からはいるように頑張るわー。　たまに夜のお仕事が入ってぎりぎりになるかもしれないけれど、許してちょうだいねーん■2．融通がきくミス・ディーターはみんなに会わせるわー。　でも個人的なご予約はおはやめにね♪■3．楽しくやりましょうねーん
プロローグ,ならず者ディーター,村人,>>43やーーーーーん！！！！ちょっとこの、イキナリ何するのよー！！乙女にそんなことして許されると思ってるのーん！？
プロローグ,シスターフリーデル,人狼,>>45はっはっは。これがレディーファーストということなのだよ。納得したかね？はっはっは。
プロローグ,少女リーザ,村人,ディーターさんなの！今度は逃げられないようにしっかり埋めるの！
プロローグ,ならず者ディーター,村人,>>46さっぱりわからないわよー！！レディーは優先的に殴られないといけないってわけ！？>>47そこの女の子もやめなさいってばー！！スイカ！？スイカってアンタねー！いいこと！？スイカっていうのは中身は赤いけれど、外は緑色なの！だからスイカ割りしたいんなら、他の緑色要員をあたってくれるかしら！？緑よ、緑！（ちらっちらっ
プロローグ,少女リーザ,村人,ディーター>>48はっ！ほんとなの…スイカは外側は緑だったの…やっぱりミドリーズがこの村には必要なの！
プロローグ,ならず者ディーター,村人,わかればいいのよ、わかれば。うんうん、じゃあ改めて、ミスター・フリーデルに殴られたい粋な性格した緑色を募集するわ！そうねー、これだけじゃ何だから、殴られてから私からのアフターケアをサービスにしちゃおうかしらー
プロローグ,ならず者ディーター,村人,ところでオットーちゃん、5番のクジはないのかしらー
プロローグ,負傷兵シモン,霊能者,やれやれ、やっとたどり着いた村・・明るいよい感じの村のようだな。
プロローグ,少年ペーター,村人,体は子供！頭脳も子供！
プロローグ,パン屋オットー,狂人,クララの背後からひゅーどろり…>>42やったね！ ピチピチクネクネしてる生きの良いディーターが来たよ！>>52日の沈まぬ村ですから。エンドレス夏休みが名物だってさ。じゃあ新しいくじ、5～7の中から好きなの選んでー
プロローグ,負傷兵シモン,霊能者,議題について・・・１．20:00以降寝るまでです２．23時以降がよいですねえ３．殺伐とせずたのしくやりたいです
プロローグ,少年ペーター,村人,■1.20時以降メイン　昼間はいないよー■2.23:15/23:45かな…？■3.遺言COはちょっと苦手だなぁ…やれってなら合わせるけどねー■4.少年探偵団（現在団員自分のみ）のリーダーだよ！やってることは、秘密基地作ったりとか…？？
プロローグ,ならず者ディーター,村人,オットーちゃんありがとー5番は私のものよーん
プロローグ,負傷兵シモン,霊能者,村に来たところの私で目次を引いて言いのかい？では６番をもらおう
プロローグ,少女リーザ,村人,黄色いの……シモンさん、怪我が治るまでゆっくりしてくといいの！ずっと夏休みなの！ペーターの少年探偵団にボクも入るの！狼はボクが捕まえて夏休みの自由研究に使っちゃうの
プロローグ,パン屋オットー,狂人,>>57オッケー5番ね。選ぶと思ってた。つ[見る人が冷や冷やしそうな、あぶないみずぎ]どういう意味で危ないかはご想像にお任せだよ。>>586番はコレ。[人食いアワビの浜焼き]弱肉強食を体感出来るお得なセットでしょ？パンよりくじの方が売れ行きいいな…転職しようかな。@5
プロローグ,ならず者ディーター,村人,ホント、緑が来ないわ！空気を読めていないわね！ミス･ディーター怒っちゃうわよ！でも品種によっては黄色いスイカもあるみたいね。中身の話だけれど……。皮が黄色いスイカは、不良品ね！ごくまれに見るわ！（満面の笑みでシモンを見ながら）
プロローグ,負傷兵シモン,霊能者,おっと、リーザちゃんありがとう。昼間は特殊な傷のせいか寝ているしかないようだ。夜ぐらいしか村の人たちとお話できなぜ。
プロローグ,少年ペーター,村人,>>59探偵団の仲間が増えた-！！少年じゃなくっても大歓迎だよーー。青年でも老人でも少女でもOK！！にしても狼って簡単に捕まるのかな…。罠かけてみよっと。[大きなかごにつっかえ棒を付けて、中にマンガ肉を入れる]これでどうかなぁ…
プロローグ,ならず者ディーター,村人,>>60クジ屋オットーに転職かしら？でも、なんだか引く人に合わせたようなクジの結果ね……。やらせ疑惑が浮上しかかっているわよ？（アブナイ水着に着替えながら）
プロローグ,負傷兵シモン,霊能者,おっと、狼は危険だぜ。私はよく怪我をするんだが戦争や軽微で怪我するより獣につけられた傷のほうが多いんだぜ。子供だけで捕まえようなんて考えちゃいけない。大人を頼るように＾＾
プロローグ,旅人ニコラス,人狼,肉ー！ぎゃー！なんかに捕まったー！！！この国なら年中光合成し放題って聞いたよー！緑求むって書いてあったんだけどどういうことかなー？よろしくー！
プロローグ,ならず者ディーター,村人,水着に着替えて海でスイカ割りねー、最高じゃないー
プロローグ,少女リーザ,村人,緑なの！かっかれーーーなの！
プロローグ,パン屋オットー,狂人,のぉぉぉお！ ペーターへの挨拶入れ忘れたよ！発言勿体ないから無理矢理7番を進呈しよう。つ[いまにも崩れ落ちそうなBBQ串ジェンガ]よろしくね。遺言の件は了解。>>645番はぶっちゃけやらせだ。キャーディーターさんのえっちー[目を手で覆いながらチラッ]
プロローグ,ならず者ディーター,村人,ミスター・フリーデル！今よ！！
プロローグ,パン屋オットー,狂人,割った後は包丁で綺麗に等分しないとね。包丁研ぎ研ぎ。ほら…旅の方、浜辺は熱いからこっちのブルーシートの上へ…にこにこ。歓迎するよ。@3
プロローグ,ならず者ディーター,村人,ニコラス、あなたは植物なの？それとも肉食なの…？それか、ハイブリッドなニュータイプかしら…？オットーちゃん、やらせはよくないわよーあとえっちって言うほうがえっちなのよーていうか何チラ見してるのよー！！スケベ認定しちゃうわよー
プロローグ,旅人ニコラス,人狼,うあー！やめてぇぇぇー！なんかいきなり埋められたよ…ボクは緑だけど、光合成で生きてるけど、植物じゃないんだぞー！！え？スイカ割り？いやぁぁぁぁぁぁー誰かー！！！
プロローグ,ならず者ディーター,村人,残念、今はミスターはいないみたいね。次なる緑の登場には立ち会っていただきたいわー（ちらきっとその包丁を入れれば、美しい赤い実があらわれるのよ…うっとり。考えるだけでおなかがすいてきちゃう。ほら、早く割って切り分けましょう？
プロローグ,シスターフリーデル,人狼,むにゃむにゃ。外は緑で中身は赤色～♪バシィィィィィ！！ブシャァァァァ！！
プロローグ,ならず者ディーター,村人,ミスター！！！よく来てくれたわ！オットーちゃんは喉が痛いみたいだから、切り分けるのは私の仕事かしら？
プロローグ,旅人ニコラス,人狼,変わり身の術！発動！とぉっ！！あっぶない…もう少しでぐしゃみどろにされるところだった…なんて恐ろしい村なんだ…（泣）
プロローグ,ならず者ディーター,村人,きゃーーーーー！！！旅人がマントを脱いで肌色にーーー！！！緑色じゃなくなったけれど、肌色にーーーー！！！だ、誰かつかまえて！変質者よーーー！！
プロローグ,少女リーザ,村人,きゃーー！緑と思ったら肌色なのーー！早く旅人さんにあぶないみずぎをあげてなのー！
プロローグ,ならず者ディーター,村人,旅人さん、はやくこれを着るのよ！つ[見る人が冷や冷やどころか鳥肌を立ててしまうような水着]…ごほ、ごほん。やだ、私も何だか喉が痛いわ（＠4）ごめんなさいね、ちょっと厚着して大人しくするわー。ということで、アブナイ水着要員は今のところ旅人さんにお任せね。
プロローグ,旅人ニコラス,人狼,なに…これ……もはや着ている意味がないような……は自分のコートを着ようとしたがもうズタボロでコートの意味をなしていないようだ…ひどいよぅ（しくしく）
プロローグ,少女リーザ,村人,旅人さんも夏休みなんだからハジけるの！に、似合うの…意外と…[…は目を逸らした]
プロローグ,少年ペーター,村人,屋>>69ども。コレ何につかえばいいんだろ10人あつまったから今日始まる感じ？？もっとたくさん来るといいね。後、先に言っとくけど眠かったら今日は早く寝ちゃうよ。初日だからいいじゃんそんときは来るのは朝６時ぐらいだよーーといっておくよ
プロローグ,少女リーザ,村人,ボクちょっとお風呂入ってくるのお風呂上がりに甘いスイカが食べたいの旅人さんは緑だったけど緑じゃなかったの…今は…なんか複雑な色してるの…真の緑を求む！なの
プロローグ,少年ペーター,村人,>>84リーちゃんもいちおう緑じゃないの？？ついでに寝落ち防止に初日の議題はテンプレ（ｒ　って言っておく　これで安心だね！やったねペーター！！
プロローグ,少女リーザ,村人,ぼぼぼボクは緑に憧れるしがない黄緑なの！ペーターは早寝早起きなの、いいこなのボクは夏休みだから遅くまで起きててもいいの！
プロローグ,農夫ヤコブ,村人,⊃⊃⊃⊃⊃⊃⊃⊃　ﾋｭﾋｭﾋｭﾋｭｲｰ ⊃⊃⊃⊃
プロローグ,農夫ヤコブ,村人,■１　不定期～。夕方が多いかも…。夜は鳩さんだからレスポンス遅いよ。■２　合わせるよ。■３　エピは楽しくしようね。みんな仲良く。ヤコ、ＲＰとネタ好きなの。■４　ヤコだよ～。よろしくね(・∞・)
プロローグ,農夫ヤコブ,村人,ところで、しまっちゃうおじさん(狼)がでるらしいんだ…。狼「はい村人はどんどんしまっちゃおうねー♪」もうだめだぁああああああ！ヤコは仕舞われちゃうんだぁあああ。｡･ﾟﾟ･(>_<;)･ﾟﾟ･｡［...は仕舞われるのを想像して怖くて涙をながしている］
プロローグ,農夫ヤコブ,村人,⌒～⌒～⌒～⌒～⌒～村の流れ⌒～⌒～⌒ ⌒～⌒(：8　)=～⌒～⌒～⌒～⌒～⌒～⌒⌒～⌒～⌒～⌒～⌒～⌒～⌒～⌒～⌒～⌒ ⌒～⌒～⌒～⌒～⌒～⌒～⌒～⌒～⌒～⌒ 
プロローグ,農夫ヤコブ,村人,みんな喉がないという･･･。ヤコのズボンは青緑なんだよ!!
プロローグ,少年ペーター,村人,>>90ヤコ兄ぃちゃんが村というかログの流れに流されてる！？
プロローグ,少年ペーター,村人,僕は喉まだあるよ！！問題は若干眠いってだけだよ！！
プロローグ,パン屋オットー,狂人,…俺が居るよ……（喉痛いから居るだけだけど）いつもニコニコあなたの後ろに這い寄るオットーです。ヤコいらっしゃい。オットセイだ（つんつん）@2
プロローグ,旅人ニコラス,人狼,はっぱをいっぱい摘んできたからこれでもう大丈夫！！ヤコブちゃんも、ぼくのこといぢめる？？ぼのぼのいいよね、大好きだよ！（変態からの流れ変えてみせる！）
プロローグ,農夫ヤコブ,村人,ヤコも眠い!!寝落ちしたらごめんね～。でも、寝ちゃう村人はしまっちゃおうね～ってされるんだ･･･。怖いよう。
プロローグ,農夫ヤコブ,村人,>>95いじめないよ～。(中の人はいまだにガチでしまっちゃうおじさんが怖い。)
プロローグ,神父ジムゾン,狩人,ふぁー、暑いですね。…あれ？…私、「シスターとして働け」って言ったはずなんだけど…。言い間違えたかもしれません…あはは。皆さま、そんな彼女ですが、どうか宜しくお願いしますね。
プロローグ,旅人ニコラス,人狼,そういえばスイカ騒ぎで答えてなかったよ！■1.22時～24時半■2.仮23時　本23時45分とかかな？■3.やりたいこと　みんな仲良く健康に終われたらいいなあやりたくないこと　変態Rp（しくしく■4.光合成で生きるニコラス（動物）だよー！頑張るのでよろしくねー！
プロローグ,老人モーリッツ,人狼,だいぶ日が長くなったのう・・・ところでばぁさんや、飯はまだかのう・・・
プロローグ,神父ジムゾン,狩人,リーザ様の議題に答えましょう。■1.不定期ですね。■2.仮23:20・本23:50■3.皆さまと和やかに過ごす事が出来れば、何も望みませんよ。ふふ。■4.愛と勇気だけが友達の、ただの神父ですよ。いつもリデルさんの尻に敷かれています…あはは。
プロローグ,少年ペーター,村人,>>96今日は割と眠くても寝てもいい日だから、寝たければ寝て朝顔出しすればいいんじゃないの？？朝来るってのは、あんまおそくなっても不安だろうからねってこと（←仲間を増やそうとするやつ）
プロローグ,老人モーリッツ,人狼,おぉ、今日の飯はこれかのう・・・シャリシャリ・・・紙だったのう・・・■1.じぃちゃんあまり遅くまでは起きておれんのう■2.じぃちゃん慌ただしいのは辛いのう■3.じぃちゃん殺伐としたのは嫌じゃのう■4.じぃちゃん
プロローグ,農夫ヤコブ,村人,>>95　ヤッコ･･･じゃなくてラッコだよ～。ジムさん、モリさんこんばんわ～。
プロローグ,神父ジムゾン,狩人,はい、皆様こんばんはです。なんだか楽しそうですね。見ていて微笑ましいです。老>>100　いやだなぁ、モリ様。ご飯は５日前にあげましたよ。
プロローグ,司書クララ,村人,やっほ。穴倉（書庫）から這い出してきたよ。にぎわってるみたいね、新しくきたひとこんばんわ。ニート仲間のヨアヒムくんは来ないのかしら…
プロローグ,少年ペーター,村人,>>100100ゲットおめでとーおばあちゃんじゃないけど　つ[ふわふわ卵のうなぎ丼]夏バテにもいいよ！！
プロローグ,老人モーリッツ,人狼,>>105おぉ、そうじゃったか・・・どおりで紙が飯に見えるわけじゃのう・・・
プロローグ,老人モーリッツ,人狼,>>107天使がおる
プロローグ,農夫ヤコブ,村人,>>102ヤコ達はねんねしちゃう?ヤコは一応頑張っては見るけど、気がつくと朝になっていて隣にニコがいた何てことになるかもね～。
プロローグ,負傷兵シモン,霊能者,少し気を失ってる間ににぎやかになってるな。皆さんこんばんは。
プロローグ,宿屋の女主人レジーナ,村人,ちょっと出かけてる間に、いろんな人が増えたねぇ。うちの宿はみんな1人部屋だから、性別はなんでもいいんだけどね。ニコラスは…動物…うちは一応、人専用宿なんだが…。スイカ騒ぎも終わったようだし、そろそろオットーにもらった線香花火しようかな。
プロローグ,パン屋オットー,狂人,村更新 皆で寝落ちで 怖くないついでだから希望決定時刻まとめてみた。（モリまで集計）仮 23:00 2人　23:15 4人　23:20 1人 任せる 3人本 23:30 1人　23:45 5人　23:50 1人 任せる 3人何か間違ってる気がしなくもない！から誰かまとめ直して…後、俺パンのしこみあるから早すぎるのはキツイかなー… @1
プロローグ,木こりトーマス,村人,おいら、木こりのトーマスって言いんだ。よろしくな！
プロローグ,神父ジムゾン,狩人,老>>108 あはは。そんな私は今から白熊アイスを食べにコンビニに行ってきます。いいでしょー。あ、モリ様には、これを。つ【ただの氷】スイカもあるようですね。私も頂こうかな。屋>>113 纏め感謝です。まぁ、その辺りでふんわりーな感じで大丈夫です。はい。
プロローグ,農夫ヤコブ,村人,ヤコはね～。川の字で寝るのに憧れてるんだ～。川の真ん中ってすごく楽しいんだろうな～ヤコは、年　ヤコ　??　の順で真ん中で寝てみたい。一緒に寝てくれる人～。(←仲間を増やそうとする奴)
プロローグ,司書クララ,村人,パン屋さんに取りつかれた把握。ふふっ…私に取りついて正気を保てる？　ほら、もう喉もからからで喋れないでしょ？線香花火いいねー。私にももらえるかな？あ、きこりさんも来たね。こんばんわー。
プロローグ,老人モーリッツ,人狼,最近老人虐待が問題になっていると聞いたのう・・・
プロローグ,パン屋オットー,狂人,　 ∧,,∧　( ´・ω・）　/　　 ｏ┃　しー-Ｊ ,, 　　　　　 *,　ﾎﾟﾄごらん、喉なんて花火のように儚いものさ…トーマス、そして村のメンバー皆に、改めてよろしくね。さあ俺は更新まで寝よ（いそいそ）@0
プロローグ,老人モーリッツ,人狼,>>119老い先短いじぃちゃんに向けて線香花火とは、オットーもなかなか粋じゃのう。ぽっくり死にたいものじゃのう。
プロローグ,農夫ヤコブ,村人,>>118いじめないよ～。
プロローグ,司書クララ,村人,また書庫に用事ができちゃった。引きこもるね。またあとでー。
プロローグ,負傷兵シモン,霊能者,じいさん、線香花火は最後には勢い良く輝くもの今こそ全盛期楽しんでくだされ＾＾
プロローグ,老人モーリッツ,人狼,>>121神父様の聖職者とは思えない言動が村を賑わす日もそう遠くない未来じゃとおもうのう
プロローグ,少女リーザ,村人,人がいっぱいなの！楽しいは正義なの！じいちゃん緑かと思ったらなんだかくすんでるの…長生きしてなの…ヤコブさんの隣りゲットなの！でも起きてられるように頑張るの！ボクも線香花火するの！
プロローグ,負傷兵シモン,霊能者,神父様はいつも無理難題をおっしゃるからね～
プロローグ,老人モーリッツ,人狼,>>125そういうのを「いぶしみどり」というのじゃよ
プロローグ,宿屋の女主人レジーナ,村人,ジムゾン>>105が地味に老人虐待な件。ここの教会はミスターがいたりと、一筋縄ではいかないようだね。小腹が減ったね。夜食だよ。[ナッツ][スルメイカ][かまぼこ][ロールケーキ][ジン][ウイスキー][紅茶]
プロローグ,負傷兵シモン,霊能者,線香花火は見てるだけでも楽しくなるよ
プロローグ,木こりトーマス,村人,質問に答えておくかんな■1 20~23時■2 お任せ（仮決定までは入れるようにしたいぜ）■3 このガチムチボディを維持するためにガンガン働くぜ■4 ここらあたり森が少なくなっちまって、暇なんだ。なんか仕事ねぇかな。。
プロローグ,負傷兵シモン,霊能者,お、スルメイカこれは好物なんだ。いただくよ。これとちょっとした飲み物があればいつでも気持ちよく眠れるよ。
プロローグ,農夫ヤコブ,村人,ヤコはよくわからないけど、ヤコの大事なのあげるねつ[貝]。0(最終日生存フラグ･･･。案外悪い神父さんはしまっちゃおうね～ってするしまっちゃうおじさんかもしれない)ヤコは、ペーターくんとリーザくんと一緒にねんねするね。
プロローグ,老人モーリッツ,人狼,>>123全盛期のじぃちゃんはそれはちょっとしたもんじゃったんだがのう
プロローグ,神父ジムゾン,狩人,老>>118 まぁ！それは大変ですね。酷い話です。一体誰が…(ｵﾛｵﾛオト様はもう喉枯れですか。儚いですね。命も喉も。私も線香花火しようかなぁ…ふふふふ。いいですよね。この頑張って頑張って綺麗に輝いても、あっけなくぷちっと切れる感じが…ふふふ。
プロローグ,神父ジムゾン,狩人,農>>132 心の声が漏れていますよ？あ…ヤコ様も線香花火一緒にやりましょうか？貴方の分も用意しましたよ。つ【火薬部分が無い：線香花火】
プロローグ,宿屋の女主人レジーナ,村人,線香花火はいいもんだよ。あっという間に終わっちまったね。おや、もう寝る人もいるんだね。一週間、いろんなことがあるだろうから、無理はせず、体調管理には気をつけてくれよ。かくいう私も眠気が…。最近、寝ても寝ても眠いんだよね。夏休みに終わりがないなら、それでもいいんだけどね。
プロローグ,ならず者ディーター,村人,ちょっと離れてる間にヘンな男ばかり増えていて驚いたわ…。夜は線香花火ね。粋ねー。私としては、最初はバーっと明るい花火をやって、シメに線香花火で余韻を楽しむやり方が一番好きよー。というわけで、今いるメンバーでパーッとやりましょ？[打ち上げ花火][噴き出し花火][ススキ花火]
プロローグ,農夫ヤコブ,村人,>>135(; ∞ ;)ジムソンさんはしまっちゃうおじさんの怖さをしらないんだ･･･。悪い子はどんどんしまわれちゃうよ･･･。
プロローグ,老人モーリッツ,人狼,じぃちゃんの全盛期はロケット花火を５連発で手持ちしたもんじゃがのう
プロローグ,旅人ニコラス,人狼,打ち上げ花火ゲットー！かまぼこもいただいたよー！（もぐもぐ）ボクこれやったことないんだよね…どこに火をつけるのかな？うーんと、うーんと、、、あっ！倒れちゃった！！みんな逃げて—！
プロローグ,負傷兵シモン,霊能者,ロケット花火は鑑賞用には私は使わないなあ。私はよく旅に出ているのでロケット花火は必需品なのでよく使うけどね。
プロローグ,宿屋の女主人レジーナ,村人,ニコラス>>140ちょっと！怪我人も困るし火事も困るよ！みんな、無事かい？
プロローグ,ならず者ディーター,村人,>>139それはすごいわね！！1本でもすごいと思うのに！！じゃあ爆竹手持ち破裂とかも余裕だったのかしら？>>140きゃああ危ない！！でもそれわかるわー。導火線なかなか見つけられずに苦労することがいまだにあるのよねー…バケツに水はって用意しておくの忘れてたわ＞＜火にはじゅうぶん注意しないと、ね
プロローグ,負傷兵シモン,霊能者,おっと今回もロケット花火を飛ばしておくか、キャンプで寝る前には獣よけになるんだ。狼もこれさえ飛ばしておけば今日一日ぐらいはでてこれないさ。
プロローグ,老人モーリッツ,人狼,⊂⌒～⊃。Д。）⊃ ピクピク
プロローグ,少女リーザ,村人,眠くて目が開かないの…火事なのかディーターさんなのかわかんないの…
