プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,霊能者,■1.昼間は祈りの時間ですの。だいたい23～02時位までお話ができますわ。■2.23:45/24:00でいかがでしょう。■3.仲良くいたしましょう。平和がなによりですわ。■4.皆様のご迷惑にならないようにいたしますわ。よろしければ教会にも遊びにいらしてね。□5.信仰は必ず救いをもたらしますわ！！私も皆さんの助けになれるよう頑張りますね。 
プロローグ,村長ヴァルター,村人,■1.原則22時～1時であるが、公務があるのでずれることもある。■2.23:00/24:00を希望する。周知徹底する余裕や、会議延長と相成った場合の余裕をみこみたい。■3.村が消えてしまわぬよう村のために建設的な議論を出し合おう。■4.村政2期目のヴァルターである。秘書はまだいない。□5.まず村の活性化のため観光客を呼べる目玉が必要だ。羊博物館などはどうだろうか。
プロローグ,宿屋の女主人レジーナ,人狼,□5.こういうのを言い出すのがちぃっとばかし遅かったんじゃないかねぇ。ま、精々頑張っておくれよ。
プロローグ,村長ヴァルター,村人,年>>25　有望な若者なのである。はやく大きくなって、村も大きくするのである。修>>30　すばらしい教会を訪れる者も多いと聞くので、立派な教会に建て替えてはどうだろう。情熱の国にあるような教会だ。
プロローグ,負傷兵シモン,人狼,んな、村が消え行くだと！？んなアホなことあるわけ、あるわけ･････最近俺の片腕と片足と片目が消え行ったが、関係ないよな？
プロローグ,司書クララ,村人,ひゃ、ひゃあ…！気付いたらこんなに人が…！いつも図書館に篭ってばかりだからこんなに大勢の人とお会いするのは初めて…き、緊張するわ…。ペーターくん、レジーナさん、フリーデル、シモンさん…あの、こんばんは…。もう今夜からお話し合いが出来るだけの人数は揃っているのね。
プロローグ,負傷兵シモン,人狼,■1.不定期だな。なるべく更新前後にはいるようにするが、PCが最近よくトラブルを起こすもんで。■2.仮23:45本00:15を希望する。■3.仲良くしようぜ。「俺が滅んででも村は守る！！！！！」■4.今は負傷して引退したがもと国連軍総隊長をやっていたシモンだ。戦車の操縦は得意だったが喧嘩は口も拳も弱いぜ。
プロローグ,少年ペーター,狂人,あ、レジ姉宿遊び場にしてごめん。ほっとかれてる時はちゃんとおれが掃除したし罠も外したし勘弁してくれない？ふーん、クラ姉・リナ姉・フリ姉・村長は本決定から一時間ほど間が欲しいんだ。あと一時間ちょいで夜明けだし、みんなの仮決定と本決定を計算してきた。するとほぼ【仮23:45/本0:15】って感じだ。パメ姉は仮と本の間に一時間は挟みたいって言ってたけど、ちょっと具体的じゃないし計算してないんだ。
プロローグ,少女リーザ,狩人,明日から頑張る。ペーターになど構わずに、明日から頑張る。
プロローグ,負傷兵シモン,人狼,□4.もうちょっと発言数増やそうぜ。あとは、医者を一人ぐらいやとえ。あーいたたたた。追加　□5.好きなゲーム□5.すごろく
プロローグ,宿屋の女主人レジーナ,人狼,年＞まぁ、今更あんたを怒鳴ったって何にもなんないしね。アタシの希望と同じだけど、今思えばまとめ役が不在の場合、特に人が多い場合だと３０分じゃグダグダが纏まらないかもねぇ。まぁ、一時間必要だって考える人たちの気持ちも分かるさ。
プロローグ,パン屋オットー,村人,ずぐだんずんぶんぐんゲーム、とかどうでしょう。
プロローグ,負傷兵シモン,人狼,プロローグで12人なら>>221まで行く勢いで発言してほしいな。年>>37【了解】
プロローグ,老人モーリッツ,占い師,「老兵は死なず、ただ消え行くのみ」昔の有名な人の言葉じゃが、わしのことを予言しとるとしか思えんのう。
プロローグ,シスターフリーデル,霊能者,皆様ごきげんよう。私は【仮23:45/本0:15】で問題ないですわ。遅めにしていただけると嬉しいのだけれど･･･皆様に合わせます。
プロローグ,行商人アルビン,村人,消え行く前に商品かってちょ！
プロローグ,行商人アルビン,村人,いやいやどうもどうも突然お邪魔しますよー！っと議題があるみたいなんでそっちに答えてくるよ。その間みんなで仲良く食べててくれぇつ[塩キャベツ]
プロローグ,少女リーザ,狩人,■１．不定期不敵。更新周りはいる…はず。■２．まとめ役が都合いいときでいいじゃん。■３．言いたいことが言えない事態に陥らない程度になごやかに行こう。■４．特にないです。クールですから。
プロローグ,パン屋オットー,村人,最近、よく小麦粉が消えるんです。困ったことです。■1.多分23時以降には居ます。朝は早く。夜はパンの売れ行き次第で。半額シールなんて死んでも貼らない。■2.仮23:30　本0:15　くらいですけど、その日その日で変えてもいいのかな、と。毎日同じ歯ごたえでは飽きが来てしまいますよね。
プロローグ,村長ヴァルター,村人,＞兵　さすがは我が村の英雄だ。医者は……うーん、ヨアヒムは医学を学んでいるんではなかったかなあ(あれ、本当はなんだっけ)。決定時刻についてだが、発言が多かったり、仮決定後の爆弾発言があったりすると短時間では本決定が出せないこともある。もっとも、他の村の例からすると仮から本の間は30分でもほとんどはうまくいっているようだから、皆の多数意見に従いたい
プロローグ,シスターフリーデル,霊能者,村長さん。それは素晴らしいアイディアですわ！きっと神父さまも賛同してくださるでしょう！･･･あら、神父さま？どちらにいってしまわれたのかしら･･･。先ほどまでご一緒だったのに･･･。
プロローグ,負傷兵シモン,人狼,よう、オットー、モーリッツ、アルビン。オットー＞パンを焼かないと黒塗りされるぞ？モーリッツ＞>>43どういう意味だ？アルビン＞ジンギスカンのタレをくれ。
プロローグ,パン屋オットー,村人,しおきゃべつぽりぽり。■3.大事にしたいのは他の方へのリスペクト。敬意、でしょうか。おいしいパンは愛とイースト8対2くらいで膨らみます。■4.パン食え。
プロローグ,羊飼いカタリナ,村人,【仮23:45/本0:15】私はそれでいいわよ。とりあえず塩キャベツもらっておくわ。ひつじさん、食べる？でも、ひつじさん塩大丈夫かしら？心配だわ…。
プロローグ,司書クララ,村人,塩キャベツもぐもぐ…。リーザちゃん、オットーさん、おじい様、それに行商人さんもこんばんはです…。ああ、そういえば村の人たちはこんな面々でしたね。
プロローグ,羊飼いカタリナ,村人,あら。この塩キャベツ…パンに合いそうね。オットーさん、ちょっとこの塩キャベツを挟めるようなパンを焼いてもらえるかしら…？
プロローグ,負傷兵シモン,人狼,【塩キャベツ】ﾎﾟﾘﾎﾟﾘ【ジンギスカン】ﾓｸﾞﾓｸﾞ
プロローグ,少女リーザ,狩人,キャベツは嫌いだ。貧乏臭いから。ベビーリーフの似合う大人になりたい。
プロローグ,シスターフリーデル,霊能者,塩キャベツ･･･さっぱりしていて美味しいですわ。それで･･･あの･･･カタリナちゃん･･･。羊さんをモフモフさせていただけすか･･･！？
プロローグ,老人モーリッツ,占い師,■1.21時～更新までは大丈夫じゃが、それ以外の時間はちと厳しいのう。■2.年>>37で問題ないのじゃ。■3.最低限、自分で責任も持てず説明もできんような行動は控えてほしいのう。■4.この村に隠居して久しいただの年寄りじゃよ。□5.もっと年寄りをいたわってくれんかのう。皆もいつかは年寄りになるんじゃぞ。
プロローグ,パン屋オットー,村人,続々と村の皆さんが来ていて喜ばしいことです。＞シモンさん　パンがなければ自分の手足を食ってでも生き延びろ、と軍隊では教えられていると聞きました。ああ怖ろしや。
プロローグ,負傷兵シモン,人狼,>>60やめろ、やめろおぉぉぉぉぉ！！！！！そういえば俺なぜか腕は再生したんだよなーなんでだろ？
プロローグ,司書クララ,村人,あ、あの…仮決定と本決定はまとめ役の人が決めたらいいと思うの…。まとめ役を立てないなら仕方ないけど…。まとめの人にもやり方やそれにかかる時間があると思うし…あの…。
プロローグ,羊飼いカタリナ,村人,フリーデルさん、もちろんいいですよ。ひつじさん…もふもふしてて気持ちいですよね…。良かったら他の方もどうぞ。
プロローグ,行商人アルビン,村人,■1.不定期っすね。昼間は行商してるんで殆ど居ませんぜ。20:00～1:00位は居るようにしやす。行商次第じゃちょい前後するかもしれないけどそれは許してちょ！■2.仮23:45/本0:15って意見が出てるからそれで良いんじゃないですかね。ぼくは別段困りませんよ30分あいてれば問題ないかと。
プロローグ,行商人アルビン,村人,■3.言いたい事が言える和気藹々な雰囲気にしたいですね。プリンみたいになめらかに。■4.深緑で有名なアルビンです。ニコラスと間違えないように！たまに皆におやつを出しますが主食は別の方にお任せしやす！何か食べたいなー、パンとか。□5.誰かも言ってましたがコンビニが無いって切ないっすよ！公共料金どこで払えばいいんすか！
プロローグ,神父ジムゾン,村人,この村が消えるって？ハッハッハ、みんな大げさだなぁ。
プロローグ,パン屋オットー,村人,塩キャベツに合う、と言われますとやはり豚バラ塩だなーと思うボクはパン屋失格なのですけれど、イングリッシュマフィンをどうぞ。中はふんわり目に焼いて見たので、食感のアクセントを楽しめるかと。華やかさとあどけなさの狭間を漂うリーザちゃんには、ブリオッシュを。軽いバジルの風味がポイントです。
プロローグ,村長ヴァルター,村人,仮決定・本決定の時刻は、あくまで議論のための目安だと思っている。議長が、必要だと思えば前後することはあるものだと思う。パンに塩キャベツに、つまみに困らなくて良いな。商人さん、これらに合う外国の良い酒はないですかな？
プロローグ,司書クララ,村人,あ、ヅラ…じゃなかった…ジムゾン神父様…。これで全員揃ったのかしら…？
プロローグ,行商人アルビン,村人,あ、後ぼくはフリーデル姉さんを「修」と略させていただくんで宜しくっす。何となく「尼」って可哀想な気がするもんで。クララさんは「書」で良いっすかね？「司」の方がかっこよくて好きっすか？
プロローグ,宿屋の女主人レジーナ,人狼,お、揃いも揃ったねぇ。それじゃあ、ウチにあるワインでも１瓶あけようか。ただの安酒だけど、無いよりマシだろ。
プロローグ,シスターフリーデル,霊能者,もふもふ。もふもふ。[羊と戯れ中]まぁ。神父さま･･･。ごきげんよう。探しておりましたのよ。
プロローグ,負傷兵シモン,人狼,>>67センキュ。ありがたくいただくぜ。[.....は、イングリッシュマフィンに塩キャベツとジンギスカンを挟んで食べた。]ﾓｸﾞﾓｸﾞ、うめー！マフィンとキャベツとジンギスカンが合うー！
プロローグ,少年ペーター,狂人,ありがとうアル兄（塩キャベツバリボリ）。あーあ、リズに振られちまった。○0（まぁおれの好みって３０越えの大人の女性だし良いけどな。言うと法的にアウトだから後十何年かは言えないが）仮決定後の爆弾発言か・・・おれはそんなので場をかき乱すのはどうかと思うから３０分ぐらいにしておいたんだけど。まぁ考える時間ってのもあるし、もう１５分か３０分くらい引き延ばしたいならおれは構わないよ。
プロローグ,行商人アルビン,村人,そんちょ>>68酒ですか、そうですねーこんな物しか無いっすけどどうっすか？御代は何時もどおり村の経費から頂きますよーつ[梅酒][山崎]
プロローグ,司書クララ,村人,あ、あの…私…「書」でいいです…。たぶん、「司」だと自分で分からなくなってしまうと…思うので…。
プロローグ,行商人アルビン,村人,いやージム様こんばんは！シモさん良かったなー医者っぽい人が来たぞー
プロローグ,パン屋オットー,村人,なんでしょうか、全員揃った感ですね。なんで全員揃ったと分かるんだ？と聞かれるとオトナの事情としか言いようがありませんが。＞カタリナさん>>63　ボクも羊をもふもふしたいです。マトンよりラムが好きです。＞シモンさん>>61　大丈夫です、アンパンマンだって顔が千切れても大抵復活するじゃないですか。
プロローグ,シスターフリーデル,霊能者,>>70　お心使いに感謝いたしますわ。　　　私はあまりこだわりませんのでお好きに呼んで下さいませ。
プロローグ,行商人アルビン,村人,クラさん>>76了解っす、じゃあ「書」って略させて貰うっすよ！判りやすいほうがいいっすもんねー（メガネ可愛いよハァハァ…！）
プロローグ,村長ヴァルター,村人,皆良く来てくれた……[...は演説を始めた。しかし誰も聞いていない] ということで、立派な教会、立派な羊博物館、立派な病院、立派な温泉を建設して年間観光客1万人を達成したい。商>>75　いつものように請求金額は分かっていますな？ふふふ。
プロローグ,神父ジムゾン,村人,私が加わってフルメンですね。皆さまよろしく。～教えてジムソン！のコーナー～第一回自己紹介■私は不定期で出現します。ただし夜中には出てこれません。■仮/本は決定しているようですね、私はそれで構いません。■賑やかな村にしたいですね。■キャラの方向性が見えない。
プロローグ,宿屋の女主人レジーナ,人狼,あーこりゃ駄目だわ。見切りをつけて正解だねぇ（ワインを傾けながら村長を眺めて
プロローグ,行商人アルビン,村人,オトさん>>67マフィン！マフィンだ！美味しいよありがとう！ブリオッシュと聞くと目から出そうなイメージがあるっす。フリ様>>79いやいや、女の子は可愛い方が良いっすよ。女性に対してあんまり失礼のないようにしたいっすからね。長い付き合いになるとおもうけどよろしくだよー！
プロローグ,司書クララ,村人,あの、村長さん…。立派な図書館も…建設して、ほしいです。一生かかっても読みきれないくらい、たくさんの本が置いてあるような大きな図書館…。
プロローグ,行商人アルビン,村人,そんちょ>>81[コソコソ……]わかってますわかってます、皆にはバレちゃいません今後ともご贔屓にいやー観光客年間1万人とは流石村長！男として夢も希望もでかい男っすね！！
プロローグ,パン屋オットー,村人,神父様、改めてこんばんは。どこぞの死亡フラグのような台詞といい、>>66という番号といい、「やめて！」と言いたく。コンビニがなくたってどうせこの時間は大体宿の近くにいるんです。いわゆる溜まり場ってやつです。でも、アルビンさんがコンビニ建ててくれるんなら便利だなーとか。それこそ、上目遣い気味に。
プロローグ,村娘パメラ,村人,オカリナ吹いてたら、遅くなっちゃった。みんなそろったみたいねー。まあ、うん、村長は私の言葉を聴いて欲しい・・・多分無駄かなぁ・・・
プロローグ,少年ペーター,狂人,あ、ジム兄さんこんばんは（キャラの方向性・・・？）。この前の「アレ」完成した？　へいきがどうのと言ってたけど、おれは平気だぞ。村　>>81村長、ちょっといい？宗教や娯楽が悪いとは言わないけど、まず人の方向性ってのを決めた方がいいと思う。政治に何が必要かって、まず人の需要だろ？　表面を飾る前に土台を積み重ねないと。
プロローグ,宿屋の女主人レジーナ,人狼,ちょいとアルビン。そんな村長とつまらない話してないでこっちにきな。あんたには倉庫にある食料品や雑品を処分してもらいたいんだよ。保存の利かない奴はここ出るまでに全部使うから干し肉なんかさ。
プロローグ,羊飼いカタリナ,村人,あら？いつの間にか皆さんお揃いで…オットーさんありがとうございます。パン美味しいです…！どうぞ、ひつじさんもふもふしていいですよ。ただ…マトンとかラムとか…食べる気じゃないですよね…？
プロローグ,少女リーザ,狩人,流れはやい…ペタ＞積極性がないならホントに嫌いになるからな、ホントにだぞ。
プロローグ,旅人ニコラス,村人,うーん、むにゃむにゃ。どうも、皆さんお揃いで。こんばんは。しばらく村にお邪魔しますね。レジーナさん、失礼、勝手にベッドお借りしました。ちょっと布団がカビくｓ…ｹﾞﾌﾝｹﾞﾌﾝ>>81村長さま、温泉は間違いないですよ！掘って掘って村おこしです！
プロローグ,老人モーリッツ,占い師,いつの間にか全員揃ったようじゃの。このまま盛り上げていけば村も消え行かずにすむかもしれんのう。兵>>51＞一般的には引退する当人がよく使う言葉じゃ。
プロローグ,負傷兵シモン,人狼,oO(誰も俺がカタリナの羊をジンギスカンにして食べていることに気付かない･････)
プロローグ,行商人アルビン,村人,オトさん>>87そ、そんな上目遣いされたって…ぼ、ぼくは……コンビニ建てたいと思います！！（敬礼レジ姉さん>>90おや姉さん何時もの整理ですね？お安い御用っすよ！入用なものはございませんか？保存をきかすために塩なんか沢山あった方が良いんじゃないっすかね？レジ姉さんのご飯期待してるっすよー！
プロローグ,神父ジムゾン,村人,村長、今の世の中ひつようなのは教会などではなく、金です。観光客相手では大した額をしぼれません。そこで提案なのですが、私にお金を預けてはくれませんか？そうですねぇ、一週間あれば二倍・・いや、三倍に増やします。私にはその自信があるのです。書>>69ヅラ？はてさてなんのことやら・・・年>>89しっ！あのことを教えたのはお前を後継者にするためです。今後二度とみんなの前でいわないように。
プロローグ,パン屋オットー,村人,＞クララさん　ボクは食べきれないくらいのパンに囲まれると悔しくなってしまう。なので、読みきれないくらいの本に囲まれたいクララさんはちょっとすごいと思います。＞アルビンさん　アルビンさんが目からブリオッシュ出したらボクはダルビッシュ出します。
プロローグ,行商人アルビン,村人,シモさん>>95oO(ちょ、ばかおまえ！それ言った消されるっすよ！！！）
プロローグ,パン屋オットー,村人,そんちょうぱんくえ
プロローグ,宿屋の女主人レジーナ,人狼,商＞いや何時もとは違うのさ。もうここじゃロクに客が来なくてね。１週間ほどでたたんじまうんだよ。だから入用なのは金なのさ。まぁ、そうだね。塩ぐらいなら買ってもいいさ。丁度切らしちまってるし、１週間分貰うよ。
プロローグ,村長ヴァルター,村人,書>>85　そうであった。国中で一番の図書館を建てよう。二位じゃだめなんです！娘>>84　この村にふさわしいものか。なるほど。風景を生かすのもよいな。落ち着いて保養できる温泉に病院、文学や研究に没頭できる図書館……。年>>85　需要がないなら需要を掘り起こす、そういうことだ。
プロローグ,シスターフリーデル,霊能者,>>91　そ･･･そんな事いたしませんわ！羊さんはもふもふして癒される為にいるのですわ･･･！･･･ですが山羊はダメです。悪魔の動物です。以前撫でようとしたらドつかれましたの･･･。
プロローグ,司書クララ,村人,＞神父様ご、ごめんなさい…あの、ついうっかり…。そうですよね、ジムゾン神父様はヅラなんかじゃありません！この前カツラを飛ばされて図書館前の木に引っかかってたことは誰にも言いません！＞オットーさんそ、そうですか？本は素敵ですよ。知らない世界をたくさん教えてくれるんです。表紙を開いたら、そこはもう夢の国…！
プロローグ,羊飼いカタリナ,村人,あれ…？ひつじさんが一匹いない…何処にいったのかしら。誰か知りません？それに…先程から肉の焼ける匂いが…
プロローグ,村娘パメラ,村人,>>102[パメラは諦めてとってきた山菜を調理し始めた]あ、余裕があればレジーナさん手伝って頂けますか？
プロローグ,司書クララ,村人,＞村長さん世界で一番すごい図書館にしましょう…！世界中のありとあらゆる、珍しい本もたくさん集めて…そうしたら、本を好きな方がたくさんたくさん来てくれると…思います。
プロローグ,旅人ニコラス,村人,>>91oO（すでに食べられているとは口が裂けても言えないな……）
プロローグ,司書クララ,村人,＞カタリナさっき、誰かがジンギスカンとか言っていたような…。誰だったかしら？
プロローグ,行商人アルビン,村人,レジ姉さん>>101あぁ成程了解っす！そうっすねー、雑貨はアンティークな物が多いですしいいっすよ買い取るっす！この村が終るまではここで生活するっすからその後で商談に入りやしょう。おお、お塩お買い上げありがとうございますっす！オトさん>>98これまた目からすんげーの出すパン屋だ……（ゴクリ
プロローグ,青年ヨアヒム,人狼,夜明け前にふらっと参上。いつのまにか賑やかになってるね。みんなよろしく。パメラも来てくれて嬉しいよ。
プロローグ,村長ヴァルター,村人,長>>102うお、なんかとち狂ってしまった。娘>>88と年>>89だった。屋>>100　うまい！オットーのパンがなければ生きていけないのである。神>>97　では、教会建設費の取り扱いは全て神父に任せるとしよう。心強いのである。
プロローグ,少年ペーター,狂人,妙>>92積極的かどうか、だって？おれは狙った獲物は逃がさない性質だぜ。・・・この手でつかみ取るか罠を張って待つかの差異だけど。神>>97はーい。ごめんなジム兄さん。oO(・・・何の後継者にされるんだ、おれ？　　　まぁ手段が多いに越したことはないから良いけど)
プロローグ,宿屋の女主人レジーナ,人狼,>>106ああ、いいとも。台所にある食材は何でも使っちまっていいからね。アタシが居ない時にでも好きなもの食べな。それにしても、アンタぐらいの良い子がここで埋もれるのは勿体ないねぇ。
プロローグ,パン屋オットー,村人,くだらない発言で100を取ってしまいましたが、人生なんて死ぬまでの暇つぶしだってヤコブさんが言ってました。エルナさんだったかな。まあどうでもいいですね。大事なのは消えるまでに何を残せるか、なのかもしれません、とちょっぴりメランコリックです。＞カタリナさん　大丈夫ですよ。こんなに可愛いひつじさんたちを食べるわけないじゃないですか。まだ＞アルビンさん　よっ、社長ふとっぱら＾＾
プロローグ,少女リーザ,狩人,パン屋は作った、つまり育てたパンを食べてもらうのが仕事。それと同じで羊飼いもﾑｸﾞﾑｸﾞ[誰かに止められた]
プロローグ,羊飼いカタリナ,村人,フリーデルさん、そうですよね。ひつじさんほどでは無いですが…やぎさんも可愛いですよ？愛情を持って接すればいつか必ずなついてくれます！あれ？ニコラスさん、先程からちらちら私のこと見て…顔に何かついてます？それに…汗がひどいですけど…大丈夫ですか？
プロローグ,少年ペーター,狂人,oO(村長・・・。まぁ間接的に「アレ」が関わるかも知れないからおれも大きく言えないけど、じじいになるまで生きてこの村に骨埋めれんのかな・・・)
プロローグ,シスターフリーデル,霊能者,>>106私にも手伝わせて下さいな。野菜料理は得意ですの！この山菜はご自分で採られたのですね！凄いですわ！！
プロローグ,少女リーザ,狩人,年>>113ふーん、じゃあ何もなかったら私は狙われもしない哀れな女ってことだね。期待せず期待してるよ。
プロローグ,司書クララ,村人,ああ、なんだか…人が多くて緊張する…ドキドキで壊れそう…
プロローグ,村娘パメラ,村人,>>114ふふっ、私はここの森の守人ですから、ずっと前からの使命みたいなものです。おかあさんもおばあちゃんもそうでしたから、わたしは最後までこの森と一緒に過ごすつもりです。
プロローグ,宿屋の女主人レジーナ,人狼,>>110ああ、そうしてくれよ。まぁ、あんてーくなんてのはアタシには分からないから好きに値段つけておくれ。ま、他のは後でゆっくり話し合おうじゃないか。
プロローグ,羊飼いカタリナ,村人,クララさん！それは本当ですか！？…一体誰が…オットーさん…？まだって…一体どういう…？？　リーザちゃん、何か？
プロローグ,行商人アルビン,村人,ヨア>>111お邪魔してるっすよー長い付き合いになるっすね宜しく！クラさん>>121あーゆーれでぃー？
