プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,占い師,>>7　商イカ…？イカスミは好きですけれど。ええ、よくお似合いですわよ。何かこう些か、星や綿や電飾で飾り付けたい欲求がにわかに胸中に到来しておりますが。いえ、商売をなさるにはその方が宣伝効果があるのではないかと。ちなみに私も常に暗色の服を着用していますわ。>>10　羊それは残念ですわ。ペンキを使うという手もありますけれど、やはり天然物の方が有り難みがありますからね。えっ、飼い主似…？
プロローグ,シスターフリーデル,占い師,白執事より黒執事ですわよね。超能力でチェス盤を引っ繰り返して欲しいですわ。ああ、何だか赤い色が見たくなってきました…。サタンさんにお願いして……あら、見えましたわ。クララさん、いらっしゃいませ。その勢いで記念すべき第一号の信者になって欲しいですわ。そうそう、シスターと呼ばれればきちんと反応しますわよ。暗黒神様は仰られました。ご都合主義であれと。
プロローグ,少女リーザ,狂人,おにょ？　　この村から狼の他にまがまがしいものをかんじるの…
プロローグ,旅人ニコラス,村人,こっちのほうから女の子の香りがする・・・（くんくん）お、村に着いた！女の子沢山いるといいなぁ～　うへへ
プロローグ,旅人ニコラス,村人,なんてかわいい幼女なんだ･･･よし決めた！しばらくこの村で厄介になります。皆さんよろしく！
プロローグ,羊飼いカタリナ,人狼,わー、女の子いっぱい！うれしいなあ。女子会できるね。ジンギスカン用意しないと。>>16【けがれを知らない乙女ＣＯ】
プロローグ,旅人ニコラス,村人,ん？アンケート？■1.不定期になります。やはり旅人の私は自由気ままが似合います。■2.夜のうちがいいですね。夜ってのはいい事が沢山ありますし・・・　うへへ■3.女の子と遊びたいです。■4.僕は女の子が大好きです。
プロローグ,旅人ニコラス,村人,汚れを知らない乙女だ・・と・・・　汚れを知らない・・・　汚れてない・・・　処・・・　カタリナさん僕と結婚を前提にお付き合いをお願いします。一生愛します。
プロローグ,旅人ニコラス,村人,ロムったら、カタリナがすげぇ汚れてた・・・僕は騙されていたのか・・・　くぅ！
プロローグ,少女リーザ,狂人,おにょにょ？あんけーと？おもしろそーなの！かきますの！■１　不定期なの。■２　皆に任せるの。リーには難しくてよくわかんないの。■３　皆とおしゃべりしたいの！突然死には注意なの！■４　おにょ！リーはリーなの！箱も鳩ももってないリーはひよこさんにがむばってもらってるの。よろしくなの！
プロローグ,羊飼いカタリナ,人狼,たびのかた、かたりなはまっしろなおんなのこですよ。女の子はみんなお砂糖でできてるんだよ。上白糖！
プロローグ,少女リーザ,狂人,旅>>23これが噂の一目惚れなの！ろまんちっくなの！
プロローグ,シスターフリーデル,占い師,>>13　商魂は売っておりませんの？　ふふ、冗談ですわ。何やら女性率の高さが残念そうな口振りですわね。もしやそうこう言っているうちに続々と信者候補の方達が。禍々しいとはカタリナさんのことでしょうか。まさか暗黒神様…？そんな、あの方の気配を感じ取れるのは私だけのはず…。緑男Bさんも現れましたのね。ニコラス・ナフキンさん…でしたかしら？これから真・緑決定戦が開催されたりするのでしょうか
プロローグ,少女リーザ,狂人,羊>>26おにょ～。リーはグラニュー糖派なの。ってリーもお砂糖でできてるの！？びっくりなの！七年目の真実なの
プロローグ,少女リーザ,狂人,商>>13お菓子はあるの！？あればらいんらっぷが知りたいの！【..は目を輝かせ、上目遣いで商を見つめている】
プロローグ,シスターフリーデル,占い師,幼女の手どころかせめて名前だけでも借りたい我が暗黒教ですが、何歳までが幼女なのでしょう。旅人さんの見解が聞きたいですわ。>>21　羊噂のスイーツな集会ですか？　その話、私も知っていますわ。女子はそれに加えて、スパイスと美味しいもの尽くしで出来ているんですのよね。男子は犬か何かでしたかしら。そういえば狼と香辛料というお話もございますけど、羊と狼ではどちらの方が美味しいのでしょうね？
プロローグ,少女リーザ,狂人,そういえばさっきお義母さんからこんな紙もらったの。●占い第一希望　　○占い第二希望▲吊り第一希望　　△吊り第二希望■議題　★質問　【】強調や行動　　＠残り発言数ＣＯ自分の能力公表　ＦＯ狩以外がＣＯすること
プロローグ,旅人ニコラス,村人,いやー本当に女の子だらけだなぁ　ここは天国なのかもしれない。>>26 カタリナさん黒いです。黒すぎます。黒砂糖です。>>30 リーちゃん。お菓子なら僕ももってるよ！うまい棒１本とアメ玉が2つ！食べるかい？修>>31 幼女は、僕がもっているアンテナが反応すれば、その子は幼女です。普段は７歳以下にしか反応しないはずなんですが･･･　この村はすごいですね。僕のアンテナが反応しまくりです。
プロローグ,少女リーザ,狂人,灰　人か狼かわからない人これくらいあれば大丈夫！だと思うＰ．Ｓ　アンカーの前に名前をつけよう！お義母さん、何をいってるのかさっぱりですの…
プロローグ,旅人ニコラス,村人,>>32 リーちゃんその紙ちょっと見せてごらんあぁやっぱり！●占い第一希望　　○占い第二希望▼吊り第一希望　　▽吊り第二希望■議題　★質問　【】強調や行動　　＠残り発言数ＣＯ自分の能力公表　ＦＯ狩以外がＣＯすることって書いてあるよ！ドジっ子リーちゃんかわいいなぁもう！
プロローグ,少女リーザ,狂人,旅>>33リーはうまい棒にはうるさいの。けどこんな太いうまい棒、見たことないの。なに味なの？
プロローグ,旅人ニコラス,村人,ではさっそくですが、今日の▼は僕以外の男全員でお願いします。この村に僕以外の男はいらないと思うの【▼僕以外の男】
プロローグ,少女リーザ,狂人,旅>>35そんなの大した違いじゃないと思うの。大事なのはハートなの！▲と▼なんてぴらみっとかぶーめらんぱんつの違いだ、ってお義父さんが言ってたの。
プロローグ,少女リーザ,狂人,旅>>35そんなの大した違いじゃないと思うの。大事なのはハートなの！▲と▼なんてぴらみっとかぶーめらんぱんつの違いだ、ってお義父さんが言ってたの。
プロローグ,少女リーザ,狂人,妙>>39おにょ！？山に叫んでないのにやまびこが聞こえてくるのw
プロローグ,旅人ニコラス,村人,>>36 このうまい棒はね。世界中を旅して、ある村に立ち寄った時に手に入れたものなんだ。食べるんじゃなくて舐めると中からジュースがでてくる魔法のうまい棒なんだよ！>>39 ダメだよリーちゃん　▼の使い方を間違えると人の皮を被った狼さんだと思われちゃうよ！使う時は気をつけて使わないとね！
プロローグ,シスターフリーデル,占い師,大事なことなので二回言われたんですのね。分かりますわ。>>32　妙メモ有難うございますわ。家庭環境に困ったら是非暗黒教へ。▲は襲撃記号ですわね。狼の使用頻度は実は大した事はないとか。実は全て計算尽くの白砂糖アピ…何でもありませんわ。あとは、☆質問回答　□ネタ議題　くらいですか？暗黒神様曰く、困った時にはggrかまとめサイトを見よ。
プロローグ,シスターフリーデル,占い師,>>16　羊怪我例を知らない…？　乙女は若い女性の意味ですわね。ええと…誰かにサバを読んでいると陰口でも叩かれたのですか？>>33　旅7年目の浮気とか言っていましたから、7歳なのですかしら。アンテナ……。はっ、その帽子のトンガリがまさか！？>>37　アルビンさんって女性じゃなかったのですか？え、ニコラスさんも？　緑が迷彩過ぎててっきり…。
プロローグ,羊飼いカタリナ,人狼,>>31　シスタ男の子はね、愛と勇気でできてるんです。ただ、自分でそのことに気付いてない男の子が多すぎるんです。食わず嫌い王カタリナは、狼は美味しくないと思います。>>29　リーたんリーたんもお砂糖でできているんですん。おとなになったら、もっと驚きの真実を知ることになるのよ。楽しみにしててね。
プロローグ,シスターフリーデル,占い師,今のところ、夜が元気な方が多いようですわね。私もです。朝に暗黒神様のお告げがある村のようですが、早起きは少々苦手ですわ。もし神託を授かれば、張り切って遅寝早起き致しますけれどね。まあ決定時刻なんて煩わしい事はまとめ役の方に任せればいいですわね。あと落ちる時にいちいち宣言すると文字数を食うので、離席記号として文末にこれを使わせて頂きますわ→**
プロローグ,シスターフリーデル,占い師,そういえば、本日7時開幕だと都合が悪い方はいらっしゃます？もしいらっしゃれば、10人目の方がいらっしゃる前にだがちょっと入村を待って欲しいと頼み込んでおくとよろしいかも。暗黒神様は仰られました、フルメンが来いと…。あくまでバランスを考えての意見表明であって何の拘束力もございませんが、【10人目の方は7時を回ってから入村希望CO】
プロローグ,羊飼いカタリナ,人狼,>>32 >>35リーたん、旅人さん、ありがとう。リーたん、一緒に商人さんのところにお菓子買いにいきましょ。好きなもの買ってあげる。旅人さんのうまい棒は犬にでも食わせておけばいいのん。>>43　シスタ陰口？大げさだなあ。「カタリナってさー、去年も17歳の誕生日会やってたよねー（にこにこ）」って言われただけですん。
プロローグ,シスターフリーデル,占い師,黒砂糖が至高だと思いますわ。焦がしたキャラメルの方が美味しいですし。>>44　羊そうなのですか？　そういえば戦場の孤独な戦士を歌った曲にそんな歌詞があったような。何物も砂糖漬けにしてしまえば美味しく頂ける気もしますわ。…まさか共食いがお嫌？　それならジンギスカンの時点で…。>>47　17歳教ですか！？　ま、まあ私達の業界では普通ですわよね。
プロローグ,羊飼いカタリナ,人狼,>>46 開幕時間のことー何時でもだいじょうぶ！みんなの都合の良いところで。おまかせー。
プロローグ,シスターフリーデル,占い師,暗黒神様は仰られています、議事読みにはJindolf…ふぁ…。さすがにもう目蓋が限界のようですわ。今日は休日ですが、7時起きは無理かもしれません。一足先にベッドに入らせてもらいますわね。おやすみなさいませ**
プロローグ,行商人アルビン,狩人,お、賑やかになって来てるな。緑が増えてるし。旅人も少女もなかなかの緑パワーだ。よろしく、よろしく。>>30 少女もうすぐクリスマスだしな。お菓子もあるぞ。チョコレートに金平糖、クッキーに棒つきキャンディーだ。ご要望とあらば焼き菓子くらいなら俺っちが作っ
プロローグ,行商人アルビン,狩人,っと。作ってやれるから、焼きたてが食べたくなったら呼びな、お嬢ちゃん。>>46 教祖俺っちはいつ始まっても問題ないけど、そろそろ夜明けも近いしなあ。流石に厳しいんじゃねーかな。
プロローグ,行商人アルビン,狩人,>>37 旅人なんだと。まあ待て落ち着け。話せば分かる。まずはあの金髪野郎を排除するまでは共同戦線を張ろうじゃあないか。俺たちは仲間だ！　なっ。
プロローグ,旅人ニコラス,村人,寝返りうった時に、深爪の足の親指壁にぶつけて起きた・・・　人生最悪の目覚め方だわ・・・
プロローグ,行商人アルビン,狩人,荷ほどきしてたらこんな時間になっちまったが、俺っちもいい加減に寝ないとな。夜明けまで頑張るには流石にねみい。また明日な。おやすみ。
プロローグ,行商人アルビン,狩人,旅人おはよう。忘れて寝直せ。湿布でも使うか？一枚100ゲルトで売ってやるからさ。
プロローグ,旅人ニコラス,村人,>>55 アルビン人生最後の一日は楽しかったかい？君は今日の夜明けには吊られている。これから永遠の眠りにつくのさ。天国でもせいぜい商人として頑張ってくだせぇ
プロローグ,行商人アルビン,狩人,>>57 旅人なんだと。いやまあ待て。同じ緑同士、ここはまずゲルトからだな……。ほ、ほら、この湿布タダでやるからさ。落ち着けって。
プロローグ,旅人ニコラス,村人,商>>58　深爪に湿布なんて聞いた事ねぇよ！！　それよりリーザたんの抱き枕ないですか？売ってくれるなら今日の吊りは見逃します。
プロローグ,行商人アルビン,狩人,（リーザの抱き枕だと……何言ってるんだコイツ、今日村に着いたばっかの俺っちがそんなもん持ってるワケがねえだ……ああそうかこの旅人は俺っちの後から来たのか……となると誤魔化すしかない……何か良いものは……そうか！　これだ！）っ【抱き枕・レジーナ】
プロローグ,旅人ニコラス,村人,>>60 ・・・【▼商セット完了】本決定です。変更はありません。皆さんもセットのし忘れはないように。
プロローグ,旅人ニコラス,村人,まったく抱き枕も女もいないし・・・　この寒さを紛らわす天使はいないのか。もういい二度寝だ二度寝！さみぃさみぃ　こんな寒さじゃ二度寝するにも一苦労だぜ
プロローグ,ならず者ディーター,村人,さっそくきたぜーヒャッハー
プロローグ,ならず者ディーター,村人,あれ、誰もいないんですかー
プロローグ,村長ヴァルター,村人,ここにいるぞ。ひゃっはー。
プロローグ,ならず者ディーター,村人,(´・ω・｀)
プロローグ,ならず者ディーター,村人,>>長ヒャッハーいたぜー
プロローグ,村長ヴァルター,村人,ひゃっはー。シスターの議題に回答だー（棒読み）■１：夜（１９～２３時頃）メイン。朝昼は覗く程度。■２：基本はまとめ役にお任せだー。…本は朝に確認するからいつでも良いけど、仮は２３時頃が良いなあ（ぼそ）■３：楽しくやりましょー。突然死だけはカンベンな。■４：減税を公約に掲げて、皆様の清き一票で再選されたヴァルターでーす。次の選挙の時もヨロシクお願いしまーす。
プロローグ,ならず者ディーター,村人,やれやれクリスマスカラーに一役買ってしまったようだな、長もオレンジ色でなかなかいい感じだな
プロローグ,村長ヴァルター,村人,ディーターが何か可愛い感じで凹んでいるが、美女ならともかくオッサンが落ち込んでも絵にならんなあ。…男は【私服を肥やすための悪巧みをしてる時】が一番輝いてると思う私であった。まる。さて、役場に出勤するとするか。ひゃっはー。管理職に休日など無いのだー（涙）
プロローグ,ならず者ディーター,村人,ヒャッハー、議題か■19〜23時 他の時間は鳩から■仮が夜早めだといいな■風邪にかからんようにな■ならずるにはこの言葉だ、ヒャッハー
プロローグ,ならず者ディーター,村人,それはそうと【更新時間を越したやつは発言しようか】宿を去ることになるからな>>70長 ほほう、興味深いな【私腹を肥やそうとしている時の狼はかがやいている】か。>>商人 種もみはないか？ならずるためのアイテムなんだ
プロローグ,少女リーザ,狂人,旅>>41リー何かをなめるのは嫌いなの。飴もすぐに噛んじゃうからやっぱ食べないの。魔法のジュース、気になるの…商>>51>>52じゃあ、チョコをもらいますの。腐った体には糖分補給だってお義父さんが言ってたの。　あ、レジーナおねぇさんの抱き枕ほしいですの！ちょうど昨日枕を破損したからこれで快眠なの！
プロローグ,少女リーザ,狂人,先に挨拶するの忘れたの。おにょ！皆おはゆ～なの！昨日は始まらなかったけど、今日はきっともっと来るの。ふるめん目指すよ！（きゅるぅぅぅ～）…あ、まだ朝ご飯食べてなかったの。【...はポケットをいじっている】じゃあ今日はこれを食べるの。つ【メロンパン】【夕張メロンパン】【富良野メロンパン】
プロローグ,ならず者ディーター,村人,>>73 ヒャッハー、そのチョコ… チョコか、カカオの実から精製されてるし…うん…そのチョコをわたしやがれーチョコケーキにしてやるぜー
プロローグ,負傷兵シモン,村人,可愛い女性陣と可愛いオッサンのいる村と聞いて、怪我を押して飛んできたぜ。
プロローグ,負傷兵シモン,村人,すまんが今は席取りだけだ。議題には後で答えさせてもらうな。
プロローグ,羊飼いカタリナ,人狼,お　は　よ　う！男子がふえてきたー。これからドナドナしてくるから、とりいそぎごあいさつだけ。
プロローグ,木こりトーマス,村人,うほっ！参加させてもらおう！
プロローグ,木こりトーマス,村人,■1.夜23時以降がメインだな！■2.仮決定ぐらいは夜にやった方が安心だな！■3.筋肉/軟弱■4.みんなよろしく頼む、うほっ！
プロローグ,負傷兵シモン,村人,■1.23:00～1:00ぐらいだな。7:00前後もいるようにはするが、密な議論は期待しないでくれ。寝起きだしな。■2.任せる。朝でも夜でも合わせるぜ。■3.流行病だけは勘弁してくれよ？体は大事にな。■4.無理して来たから傷口が開く……ぐふっ
プロローグ,農夫ヤコブ,人狼,こんにちは、クリスマスなんて死ねばいいのに。
プロローグ,負傷兵シモン,村人,どうやらこの村には人狼とは別の狼も紛れ込んでいるみたいだな。誰とは言わんが、間違っても手を出すなよ？手を出すと俺みたいに大怪我……ゲフンゲフン。まあ程々にな。
プロローグ,農夫ヤコブ,人狼,■1.参加は24時以降になりそうです。クリスマスは一日暇です。■2.1:00/1:30くらいだと嬉しいです。クリスマスの日以外■3.クリスマスという行事の抹消/クリスマス■4.クリスマスなんて死ねばいいのに
プロローグ,農夫ヤコブ,人狼,クリスマスを退治するために出かけるので失礼します…
プロローグ,旅人ニコラス,村人,な、何が起きたというんだ･･･　むさ苦しい男だからけじゃないか･･･　僕のハーレム村はどこにいってしまったんだ！？
プロローグ,ならず者ディーター,村人,>>85農 まてよ、おれもついてくぜ>>86旅 幻想だ、残念だったな
プロローグ,ならず者ディーター,村人,今んとこ楽修商羊書妙旅者長兵樵農だな、呼び方はこれでいいか？
プロローグ,旅人ニコラス,村人,その他>>88 それだと長くないか？修羊書妙旅その他でいいんじゃないかな
プロローグ,ならず者ディーター,村人,>>89旅 その他wレジーナさーん旅人さんからご指名いただきましたー、来てくださーい
プロローグ,旅人ニコラス,村人,>>90 レジーナはアカン　あいつは呼んだらアカン奴やわ。あんな化物を召喚しようとするなんて何を考えているんだ。この村が消えてなくなるぞ！？
プロローグ,宿屋の女主人レジーナ,村人,ニコが私に求愛していると聞いて居てもたってもいられずやってきたわ！神父はよ！式場はよ！我が世の春が来たぁぁぁあ！
プロローグ,青年ヨアヒム,村人,おにゃのこいっぱいの村と聞いて！(ｽﾞｻｧｧって　あれ？　…あれ？■1.23〜01時くらい■2.仮2430 本2500朝立ち会える人が多かったら、仮仮2430 仮2500 本0630 の三段構えとか■3.みんななかよく！流行病には注意だね■4.ヨアヒムです！なぜかよくKYと言われるよ！
プロローグ,宿屋の女主人レジーナ,村人,■1.主に深夜だね。■2.いつでも大丈夫だわ。みんなに任せるよ。■3.楽しくやりたいねぇ。/季節柄、流行病に気をつけてね。■4.愛に飢えているレジーナだよ！ニコラスは私の嫁！
プロローグ,宿屋の女主人レジーナ,村人,ヨア>>93女の子がいっぱい、何も間違っちゃいないよ。ここにもこんなに可愛い女の子がいることだしねぇ。ヨアも良さそうだねぇ…、ｼﾞｭﾙﾘ。
プロローグ,ならず者ディーター,村人,>>91旅 ドンマイwwwwww>>93青 それは旅人の幻想だ
プロローグ,ならず者ディーター,村人,ぬ、メイン時間は23時以降の人が多いなそれ以前の奴はおれと長か。まぁ寝る時間くらいちょっとおそくなっても大丈夫だ仮はわからんが本決定は朝方6時ぐらいかな
プロローグ,青年ヨアヒム,村人,>>95宿　レジーナの気持ちは嬉しいけど、ニコを裏切ることなんてできない(ｷﾘｯ友情に篤い男、ヨアヒムです>>96者　なんだ〜、せっかく可愛い女の子たちとクリスマスを過ごそうと思ったのにまー男だらけでもたまにはいいか！>>85農　よくわからんこと言ってないで一緒にツリーの飾り付けしようよ！
プロローグ,青年ヨアヒム,村人,と思ったらツリーがないじゃないか！もみの木とオーナメントを仕入れに行ってきます夜にまた来るよ〜
プロローグ,宿屋の女主人レジーナ,村人,ヨア>>98ヨアの男気に惚れちまいそうだよぉ。でも私にはニコがいるから、ヨアは『次』にとっておくかね。私も夕食の買い物をしてくるよ。聖夜も近いことだし、ご馳走用の食材も買っておこうかねぇ。
プロローグ,ならず者ディーター,村人,>>99 もみの木みたいならここにあるぜ つ[ニコラス]飾り付けは始まってからいろいろ吊るすから別にいいと思うぜ
プロローグ,老人モーリッツ,村人,老いも若きも関係ねぇ！クリスマスこそわが命…！
プロローグ,旅人ニコラス,村人,もうすぐ聖夜か、丁度良い、男共＆レジーナをクリスマスツリーの飾りとして吊るしてやろう。さぞ綺麗な景色になるだろうよ！
プロローグ,老人モーリッツ,村人,>>103それはなかなかいい案だ。ちなみに、ワシは吊られる立場だろうか、それとも吊ったものを眺めてたのしむ立場だろうか。
プロローグ,神父ジムゾン,霊能者,ひゃーはー！世紀末にクリスマスなんて存在しないんだぜぇぇぇぇっっとおおおおおおおおお！！
プロローグ,神父ジムゾン,霊能者,失礼、かみまみた
プロローグ,老人モーリッツ,村人,■1.不定期■2.夜確認が一番安定。だが、朝でも構わん。old manは朝が早いからな。■3.とりあえず、ワシは老人に分類されたくないな。まだまだ現役なんだぜ！■4.彼女募集中！ばあさん捜索中！
プロローグ,老人モーリッツ,村人,ジム>105お主、一番今が忙しい時期じゃないか。………さては似非神父だな？それとも、彼女がいないから故の反信教か？
プロローグ,神父ジムゾン,霊能者,>>108神よ、いえモーよ。偽神父とはなんのことです？ええ、この時期は忙しいですね。駆逐が。失礼、つい本音が…
プロローグ,宿屋の女主人レジーナ,村人,ニコがツンデレかわいくて生きるのが辛い。キタ！キタ！メイン神父キタ！これで式を挙げられる！ここに式場を建てよう！仲人はよ！神父が背信者でも世紀末でも問題ないわ！ヅラの中身がモヒカンでも構わない！
プロローグ,ならず者ディーター,村人,おお、ヒャッハー！どうやらフルメンのようだが修商書の発言待ちだな
プロローグ,神父ジムゾン,霊能者,結婚式ですか。よいでしょう。ではすぐ始めましょう。村にいる皆様はほぼ強制参加別に参加しなくてもよいですが生贄になってしまっても知りませんよ。結婚は人生の墓場といいます。それは多大な悲劇を生むからです。この結婚はどのような被害を生むのか楽しみですね。結婚は人狼を呼びますから、それを乗り越えてこそ絆は強まるのです。
プロローグ,ならず者ディーター,村人,>>112神 生け贄！？人狼！？結婚式にふさわしくない言葉がきこえるがこの神父でいいのか！>>宿旅 おめでとうございます
プロローグ,宿屋の女主人レジーナ,村人,もう、何も怖くない。ヒャッハー！ディタありがとう、仲人よろしく！人狼なんて私達の愛の力でやっつけてやるわよ！生贄？ああ、私達の式の為に我が身を差し出すなんてなんて祝福された結婚なのかしら！そうと決まったらこうしちゃいられん。まず教会で打合せして、それからドレスを手作りしなきゃね。仕立て屋さんがこの村にはないから自作しないと用意できないわ。
プロローグ,シスターフリーデル,占い師,私が眠り姫の如く寝溜めしている間に、こんなに（信者候補の）人が集まっているなんて…！ああ暗黒神様、感謝致します！レジーナさんの他は皆男性ですか、（主に入信を）よろしくお願い致しますわ。気が付けば男女比が10:5ですわね。略称は下でよろしいですかしら？修商羊書妙旅者長兵樵農宿青老神
プロローグ,老人モーリッツ,村人,リデル>>115オナゴが少ない…だと…。それは由々しき事態だ。これは男にとっては弱肉強食の村になるの…。ワシはまだまだ現役だというアピールはしてぇこう。だからリデル、ワシの略称は「漢」でどうだろうか？
プロローグ,神父ジムゾン,霊能者,>>113結婚とはそういうものだ。君は生きるために命を食しているだろう。普段通り何も変わらないはずさ。人狼が出る以外はね>>114がんばりたまえ。幸せになれと神も言ってる。>>115シスター、今宵は結婚式が行われるようだ。大量のお酒を用意しておくのだ、もちろん書類もだ。みんな入信して幸せ
プロローグ,老人モーリッツ,村人,ジムゾン先生に質問です。どうしたらオナゴにモテますか？             新緑の村在住 77歳男性
プロローグ,神父ジムゾン,霊能者,>>47去年どころか毎年17歳の誕生日を祝ってるんですけどね。お砂糖は取りすぎると毒ですよ。甘い物も食べ過ぎると胃もたれする。あと、愛と勇気なんかで男はできちゃいねぇんだよ。いい加減夢から覚めるんだ。失礼、かみまみさん。愛と勇気が友達でいられるのはアンパンだけ。男は常に愛に飢えてるんですよ。最近は行動もできず勇気もない白馬に乗った王子様も来ない。あなたもこの機会に結婚をしてみたら？血で
プロローグ,神父ジムゾン,霊能者,失礼切れました。以下略します。>>118　まず歯を磨きましょう。息がくさいイケメンほど残念なイケメンはいないですから。次にターゲットを決めます。あとは相手の好みに合わせて押し倒すのみです最後に、後悔をしないでください
プロローグ,シスターフリーデル,占い師,>>116　老漢生涯現役、素晴らしい心意気ですわね。私…いえ暗黒神様の信者になって下さったら略称の件は考えますわ。>>117　神それはおめでたいことですわね、心得ましたわ。七面鳥もお出ししましょうか。ところでジムゾンさん、貴方の宗派と書類はどうでしたかしら…？
プロローグ,神父ジムゾン,霊能者,>>121　私は暗黒教宗派数の者です。書類を見るのですか？破廉恥な。私を誰だと思ってる。体に刻んでいるため生涯を共にするパートナー、漫才で例えるなら相方（ボケ）にしか見せることができませぬ故…。あ、別にボケてる方がほしいわけではありません。私はどちらかというと突っ込む方ですので。そうです、あなたもそろそろ血痕をしてみたらどうですか？失礼、結婚ですね。
プロローグ,ならず者ディーター,村人,>>116漢 樵兵者あたりに間違いそうかなやっぱ老で
プロローグ,シスターフリーデル,占い師,ところで仮・本決定時刻が迷子ですわね。どう致しましょうか。仮決定は夜というのが総意のようですが…問題はその時刻ですわ。本夜希望者：旅(>>22)/商(>>11)書(>>15)長(>>68)者(>>71)：～23時？の比較的早落ち組修(>>9)樵(>>80)兵(>>81)青(>>93)：23時～？の遅コア組農(>>84)：24時～の遅コア朝更新村恒例のコアズレの予感。
プロローグ,シスターフリーデル,占い師,不定期組がよく分かりませんが、夜更かしはいけるのでしょうか。明日は占いだけなのでどうにでもなりますが、頑張って出来るだけ早め（23時頃まで）に希望出しましょう、で解決ですか？私は平日の午後はほぼ不在で23時前後までは返事がまったくなく能力者になったら25時には床に就きたい感じですわ。
プロローグ,シスターフリーデル,占い師,>>122　神そうですわ、ジムゾンさんを生贄に血痕式を開きましょう。いえ、今のはボケてみただけですわ。私もよく狂人とかフリーダムとか言われますので大丈夫です。……第一信者発見？教祖様と呼んで崇め奉って下さらないので全然気付きませんでした。
