プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,狩人,■１．22時から25時くらい。それ以外の時間も時々。■２．仮23:15/本23:45に乗っかろー。■３．楽しく、一番。□４．自宅警備員のヨアヒムです。外で歩いてると皆を魅了しちゃって困るから家に閉じこもってるんだ。そうなんだよ。決して足をあげるのが億劫なんてことはないんだよー。イケメン過ぎてゴメン☆ﾃﾍﾍﾟﾛキリ番を狙ったわけないじゃん。みんな大げさだなあ。
プロローグ,青年ヨアヒム,狩人,□5．最近のマイブームはトイレに篭っての読書なんだー。はっ……トイレの神様とは僕のことかっ。女神様じゃなくてゴメン☆　女神様なら今僕の横で寝てるよ。
プロローグ,青年ヨアヒム,狩人,ふぁ～あ。二度寝しよ。創造神様、お仕事下さい。お仕事下さい。屋>>20おなか空いたよ～キリパンマン～；（ﾁﾗｯ。o（キリパンってパン？食べれるかな。美味しいのかな）じゃー、おやすみー。
プロローグ,パン屋オットー,霊能者,＞トイレの神様キリパンマン「ぼくの顔を食べるかい？キリのいい数字が好きになるよ。22getの喜びを感じられるようになるんだ。おなかがすいてるようならオットーおじさんにパンを焼いてもらえばいいと思うんだ」つ[キリパンマンの顔]
プロローグ,神父ジムゾン,村人,この平凡にすぎる峠の村に神様がいらっしゃると聞いて（パラグライダーで）飛んできました！
プロローグ,神父ジムゾン,村人,■１：どちらかというと昼型です。日付変わったらすぐ寝ちゃうと思います。テンション上がると２時ぐらいまで起きてたりもします。■２：最低限本決定が夜明け３０分前ぐらいまでには出ていて欲しいです。それ以外は贅沢言いません。■３：とりあえず奇策はやるならきっちり説明くださいとだけ。□４：神の威光を広めようという名目で各地を（物理的に）飛び回っているものです。どうかよろしくお願いします。
プロローグ,神父ジムゾン,村人,□５：私ごときが神を名乗ることなどできようはずが……あ、過去に一度だけ「うさんくささが神がかっている」と言われたことがあります。理由は教えてもらえませんでした。昼間のうちに人がもっと集まってくれると嬉しいですね。では、私はこの周囲の民間伝承などを確認してきますね。元から私の信奉する神々の領土である可能性もありますから。夕刻ごろに戻ってくると思います。
プロローグ,パン屋オットー,霊能者,神様COまとめ楽＝眠りの神様　樵＝創造神アリストテレス　妙＝美の神アフロディーテ屋＝パン職人の神ジャムおじさん青＝トイレの神様　父＝うさんくささの神現状6COだねジムゾンを「神」と略すのはこの村ではいけない気がして…だって略称だけで真神視されちゃいそうだったから。僕だって真神なのに。なので「父」にしたよ
プロローグ,老人モーリッツ,人狼,げほげほ、ぶほぶほし、しぬぅ
プロローグ,司書クララ,人狼,この村は500もの神様がいるのね。私の職場は500のジュウギョウ員がいます。500人の頂点はジュウギョウ神と呼ばれるの。意味は発言を500回読めば分かるはずよ。ジュウギョウ神が500文字以内で回答よ。■500.5:00〜5:00■500.5:00〜5:00■500.500人目の神を目指して□500.500冊の本を奉る司祭。□500.500番目のジュウギョウの神様
プロローグ,老人モーリッツ,人狼,誰か、このワシに魂を売ってくれ！ワシはまだまだこんな所では死ねやせんきに～、むにゃむにゃ。
プロローグ,老人モーリッツ,人狼,[老神覚醒]そろそろ魂が切れかかっていますね。ワタクシとしたことがこんなヘタを打つなんて。トーマスという男、魂の創造は出来るのかしら。ああ駄目、意識が剥がれて…［老神覚醒終了］もごもご、もごもご、むぐぐ何としたこと。
プロローグ,老人モーリッツ,人狼,この村には神様が多いんじゃの。ありがたいことじゃき。老いぼれもご利益にあやかって長生きできるかの～。神様パンをくだせえ、神様家を建ててくだせえ、トイレは水洗がいいですじゃ。神様文字の大きい本を貸してくだせえ。
プロローグ,羊飼いカタリナ,村人,小麦粉の神カタリナです…羊は小麦粉でできています。必殺技は粉塵爆発です。エントロピーも凌駕します。ドカーン。お昼も当然小麦粉からできた…ってパン屋ちゃんと被るッ！なのでパスタにします。まる。……じゃあ放牧に戻ります。
プロローグ,農夫ヤコブ,村人,畑の神様、ここにあり
プロローグ,農夫ヤコブ,村人,oO（小麦は俺の領域だが小麦粉はリナ神、パンはオト神になった経緯は怖くて言えない）みんなー野菜食べようぜー
プロローグ,農夫ヤコブ,村人,■１．大体夕方くらい■２．決定周りが2300以降であれば大丈夫だろう■３．勝っても負けても清々しくなれるゲームにしたい□４．最近やっとあったかくなってきたね。そろそろ春キャベツがおいしくなるよ
プロローグ,農夫ヤコブ,村人,野菜の豆知識。キャベツの和名は｢甘蘭（カンラン）」芽キャベツは「子持甘蘭」「姫甘蘭」芽キャベツはヨーロッパの方でよく作られてたんだけど、アメリカで広く普及させた人は、かのトーマス・ジェファーソン。
プロローグ,旅人ニコラス,村人,巡礼にやってきたものの、まさかこれほどまでに神がおられるとは…。色々と目移りしてしまうでございます…。
プロローグ,旅人ニコラス,村人,■1、日によって、20時から翌1時の時と、1時から5時の時がございます。■2、特にありません。全ては神の意のままに…。■3、元々争い事を好まぬ性格でございます。議論も平和的に進行させたいものですね…。□4、神々に対して無礼の無い様に努めて参ります…。
プロローグ,神父ジムゾン,村人,ふむ。ちょっと神々が増えていらっしゃるようですね。>>>28 オットーさん。私への略称の父はちょっと考え直して頂けないでしょうか？様々な方からお父さんと呼ばれることを考えると微妙な気持ちになるお年頃なんです。代案に兄を提案したいです。お兄さんと呼ばれるのはむしろ嬉しいです。あ、もしくは僧侶の僧を。
プロローグ,シスターフリーデル,村人,■1.昼不定夜メイン鳩対応ですの。■2.仮23:15/本23:45に追従しますわ。■3.正直突然死さえしなければ、何でも良いと思ってしまう今日この頃。奇策を採るときは事後説明して下さると有り難いのですが。□4.私はしがないただのシスターです。永遠の17歳ですの。決して最高聖歌隊SST48に入りたいだとか、修道院を抜け出して合コンに行きたいだとか変な野心は持っておりませんのよ。
プロローグ,仕立て屋エルナ,村人,やっほー♪とりあえず席だけ確保ー！
プロローグ,行商人アルビン,人狼,アルビン&ゲルト「おはよう。えっと神のCOを回すのね？(ムニャムニャ(アルビンだけ))じゃあ【睡眠の神CO！】アルビン「ムニャ、【ゲルトの対抗確認だムニャ。】」
プロローグ,パン屋オットー,霊能者,みんな集まってきたねさすがキリパンの村＞うさんくささの神>>41ｗｗｗ僕はジムゾンがお父さんでもいいんだけど。ここは本人の意思を尊重して「僧」もしくはお好みで「兄」で。
プロローグ,パン屋オットー,霊能者,創造神のおかげで土地の開墾が済んだようだ。畑で小麦が取れ、さらに小麦粉ができているね。これで僕はパンが焼ける［あんパンの種に空から命の星が降ってきた］アンパンマン「やあ、みんなおなかがすいたのかい？僕の顔をどうぞ。ぼくはパトロールへ行ってくるね」つ［あんパン］
プロローグ,パン屋オットー,霊能者,楽＝眠りの神様　樵＝創造神アリストテレス　妙＝美の神アフロディーテ屋＝パン職人の神ジャムおじさん青＝トイレの神様　僧＝うさんくささの神書＝500人の頂点ジュウギョウ神　老＝老神　羊＝小麦粉の神　農＝畑の神　商＝眠りの神様（対抗）
プロローグ,羊飼いカタリナ,村人,ヤコびん>>36野菜なら私の鍋の中で煮てるよ。■1.日によって不定期気味です。■2.23時以降なら問題なし。多分。■3.やさしくありたいです。□4.シスターと同じく（？？？）17歳乙女羊飼いのカタリナです。素敵なイケメンかナイスミドルの執事が欲しいので創造して下さい。□5.小麦粉の神です。ようするに豊穣神です（ﾄﾞﾔｧ）
プロローグ,少年ペーター,村人,オオオオオオオ！？
プロローグ,少年ペーター,村人,キリ番あと1席と聞いて、衝動的に飛び込んでみた！？公開はしていない！？タナトーーーーーーーース！？！？
プロローグ,老人モーリッツ,人狼,［老神］この体、毛利ツタンカーメン。毛利が死にそうになったら、モーリッツたんカメン！と呼んでみてっ。ああ、また一言で…［老神］いでよっ！ズサーの神様なのじゃ！
プロローグ,老人モーリッツ,人狼,おお。すでにおいでますな。さすがズサーの神様。ありがたや、ありがたや。
プロローグ,少年ペーター,村人,>>51呼ばれる前に現れるのが俺クオリティ！？
プロローグ,少年ペーター,村人,>>2望むものを創造だと！？フォオオオオオオオォォォ………、特に思いつかん！？何か思いついたら、そのときは任せる！？
プロローグ,農夫ヤコブ,村人,カミさんが豊穣の神さんだと、俺は何をしていればいいのか
プロローグ,少女リーザ,村人,ただいま～なの私は美の神だから女子全員に隣村の【たかのレジーナエステ店】無料エステ券をプレゼントするの[…は女子全員に配り始めた]皆で綺麗になろーね!
プロローグ,農夫ヤコブ,村人,畑の神が教える簡単料理1：にんじんやジャガイモ、たまねぎを大きめサイズに切る2：蒸し鍋で箸で刺して抵抗なく通るまで蒸す3：バターしょうゆとか塩で食べる4：終盤にソーセージや豚肉を入れて蒸してもおいしい
プロローグ,行商人アルビン,人狼,アンパンマンの歌の一部あ・い・と、勇気だけーがーとーもだっちっさー愛と勇気しか友達いないってかわいそうなアンパンマン。ムニャムニャ。
プロローグ,羊飼いカタリナ,村人,何だか旅人さんがキャベツに見えてきた…カミさんが神とかだれうま。キャベツのうまたれ。ん？カミさん…？リーちゃ>>56綺麗になりたい乙女は飛びつかずにはいられないッ…って何か名前的に効果があるのか恐ろしく不安な…たかのレジーナエステ店…！
プロローグ,少年ペーター,村人,>>55 普通に農夫でいいだろ！？>>56 レジーナみたいになれるって事だな！？>>57 それはポトフってことか！？>>58 自分が幸せなら別にかわいそうでもない！？
プロローグ,少年ペーター,村人,今、自覚した！？俺はツッコミの神らしい！？オオオオオオオオオオオオオオオ！？
プロローグ,少年ペーター,村人,>>60>>57はスープじゃないからポトフじゃないだろ！？
プロローグ,神父ジムゾン,村人,>>55 ヤコブさんとカタリナさんはご夫婦だったのですね。お美しい奥様で非常に羨ましいです。しかしそうなるとカタリナ様が他の男性をはべらせたいと思っているということで夫婦仲は……すみません、変なことに触れてしまって。えーと、とりあえずその場合の畑の神は畑という種類の土地その物を保護するのではないのでしょうか？
プロローグ,農夫ヤコブ,村人,63>>神っつーのは、愛に溢れてる分…一途過ぎたり浮気性だったりするもんさ
プロローグ,行商人アルビン,人狼,ふっふっふムニャ！ゲルトにはこの強力眠気ざましの【睡眠打破】を飲ませてやるムニャ。[.....は、ゲルトに【睡眠打破】を飲ませようとした･････しかし、ゲルトの寝ぼけた寝返りがアルビンを転倒させ･････ゴックン。]あー！飲んじゃったー！これじゃあ睡眠の神は名乗れないから【睡眠の神CO撤回】【営業繁盛の神CO】
プロローグ,少年ペーター,村人,>>63 「他の男性」って事は、ヤコブはイケメンでもナイスミドルでもないってことだな！？>>64 アンカーのつけ方は>>のあとに数字だ！？>>65 そのうっかり振りじゃ加護を受けても営業繁盛する気がしないぞ！？
プロローグ,羊飼いカタリナ,村人,神父兄様>>63 ヤコびん>>63（ﾟдﾟ）＜！？やだ！私まだ奥様じゃなくてお嬢様って呼ばれたいッ！…ツッコミの神ペー君、セルフツッコミもいいけど、この二人にも何か言って下さいませ。
プロローグ,羊飼いカタリナ,村人,と思ったらすでにツッコミが…ってチガァァァウ！そこじゃなくてNOOOO！！
プロローグ,少年ペーター,村人,>>67 高望みしてないで手ごろな幸せを見つけて身を固めろ！？
プロローグ,行商人アルビン,人狼,>>66、失礼な！俺の年収は1億だ！このリュックは趣味の山登りグッズが大半を絞めている！こうして峠へ来るためにな！一応商品も入ってるけどな！
プロローグ,農夫ヤコブ,村人,女神の甲斐性として許すのも男神の勤めよ…ﾌｯ
プロローグ,少年ペーター,村人,>>14 まずシモンの足を創造してやるのが先だろ！？>>70 営業繁盛の神と関係が全然わからん！？>>71 自分も浮気してる気配がプンプンするのは気のせいか！？
プロローグ,シスターフリーデル,村人,□5.私は敬虔なシスターですので神を名乗るだなんて。代わりに昼は賛美歌を歌っていますが、夜にはディーヴァ（歌姫）を目指してハープの弾き語りをしております。いつかはSTT48に…いえ、そんな野心が私にあるわけありません。そう言えば昨日同僚に「神がかった音痴ぶり」と言われたのですがどういうことでしょうか。ラ～ラ～ラ～♪[採点機のディスプレイには０点と表示されている。]
プロローグ,羊飼いカタリナ,村人,ペー君>>69（ﾟдﾟ）ヤコびん>>71（羊飼いの杖でぱこーん！）って何か不協和音の如き歌声が耳を通り抜けていくぅぅ…！（悶絶）
プロローグ,少年ペーター,村人,>>27 もっと短く要点に絞って発言すればうさんくさくなくなるんじゃないか！？>>73 誘われてる気もするがあえてそこに踏み込む！？STTって何だ！？
プロローグ,シスターフリーデル,村人,>>56妙まぁ！うわさのレジーナエステの無料券ですね！一度行ってみたかったので凄く嬉しいです！ありがとうございます！…でも、ハｇ…げふんげふんお兄様のお許しが得られるかどうか。>>58商私には友達が居ませんのでアンパンマンも愛か勇気かどっちか分けて下さると嬉しいのですが。独り占めするなんてただのけちですね。トーマス創造神様には私の歌唱力を創造して欲しいのです！
プロローグ,行商人アルビン,人狼,>>72俺は今一番のってる会社(今は不景気がすごく、どんどん会社が潰れて行った設定)と言われて商売繁盛の神とも言われているただ居眠りが好きっていうニュース聞いたことないのか！？まあこんな峠だしな。
プロローグ,旅人ニコラス,村人,>>58ではジャムおじさんやら食パンマンやらは何なのでしょう?彼らは友達では無いという事でございましょうか...?
プロローグ,少年ペーター,村人,>>76 歌唱力を得るためには、正しい師に就き、いい音楽を聴いて音感を養い、側腹筋を鍛えることだ！？美しい歌は一朝一夕にならず！？創造神に投げ与えられた力で魂のこもった歌が歌えるか！？>>77 お前が金持ちってことはお前と取引したら利益を吸収される未来しか見えなくないか！？
プロローグ,少年ペーター,村人,>>79>77ちがう！？>>76だろ！？ちょっといい事言ったつもりで間違えてんじゃねえ！？ついでに>>76 ハゲって誰のことだ！？
プロローグ,少年ペーター,村人,>>80 あれ、あってるじゃん！？
プロローグ,羊飼いカタリナ,村人,神父兄様はハゲ…（カタリナは魂に刻み込んだ）湯浴みをしてこよっと…。
プロローグ,農夫ヤコブ,村人,ペーターの親戚にハートマン軍曹がいるような気がしてきた。>>82　あんまり人間を惑わせるようなことはいかんぜ。人間女性に嫉妬されたら元も子もなかろう。人間男性はおおっぴらなヌードよりチラリズムを好むらしいんだぜ…おっと…
プロローグ,行商人アルビン,人狼,正直な話アルビンというおっさんをなぜ選択したのか･････別のキャラを選ぶべきだったと後悔している。
プロローグ,少年ペーター,村人,>>78 人間関係、友達だけじゃないだろ！？家族とか、師とか、同胞(はらから)とか、好敵手(とも)とか、その中から好きなのを選んでみるがいい！？>>84 今のうちにRPを変えればいいんじゃないのか！？
プロローグ,少年ペーター,村人,>>83 俺は奴のように良質な兵士を量産する自信はないが、自分がぶち殺されるまでほほえみデブを追い込むこともないだろ！？
プロローグ,仕立て屋エルナ,村人,■1.不定期■2.仮：230:15/本23:45■3.楽しい村になるといいなぁ。□4.裁縫は苦手なのでアウトソーシングしてるよ。□5.いつも貧乏してるから貧乏神かな…
プロローグ,少年ペーター,村人,そういえば答えてなかったか！？■1.夜！？でも深夜は苦手！？週末はわりと余裕がある！？■2.俺的には0:00前に本決定してほしい！？■3.なんでもありだ！？それもまたこやし！？□4.少年だろ！？□5.最後までツッコみきれるか、そこが俺の器量だ！？
プロローグ,少女リーザ,村人,素晴らしい美は日頃の行いからってことでまったりお風呂に行ってきたのうーん!お肌つやつや～ｗ>>59 リナさん大丈夫!!通えばスリムでナイスバデーな私のようになれること請け合いよｂ>>76 フリさんあそこのエステ高いからねーなのｗ…え?私?私は神様だから顔パスで無料なの
プロローグ,パン屋オットー,霊能者,アンパンマン「パトロールから戻ったよ」フルメンだね！羊>>48商>>65スライド確認農>>55だれうまｗ羊>>59で指摘済みだったｗ妙>>56僕もメンズエステに行きたい商>>58仲間ならいるんだよ年>>61ズサーとツッコミのギドラ確認商>>70単位はジンバブエドル？修>>73神CO確認
プロローグ,少女リーザ,村人,>>90 オトさんメ…メンズエステ!?えーっと、ちょっと待ってね…[…は鞄を漁った]あったあった…ってこれポイントカードだけどいっか(ﾎﾞｿｯはい、隣の隣村にある【大塚モーリッツ美容外科】のポイントカードよ!
プロローグ,少年ペーター,村人,>>91 大塚ってぶっちゃけまともな客を勧誘する気ないだろ！？
プロローグ,パン屋オットー,霊能者,修>>76兄弟把握アンパンマン「僕の愛を分けてあげるよ」旅>>78ヽ( *‾▽)人(*‾▽‾*)人(▽‾* )ノ　×友達○仲間商>>つ［変身パン］服>>87ソーイングとソーシングをかけるとは！たまにキングボンビーに変身しちゃう感じ？＞貧乏神つ［カレーパン］カレーパンマン「おなかがすいた？じゃあオレがカレーを作ってやるからな」つ［辛さ100倍カレー］
プロローグ,農夫ヤコブ,村人,野菜をツヤツヤナイスバディにはできるんだがなあ
プロローグ,パン屋オットー,霊能者,妙>>91嬉しいんだけど、なぜかすごく不安だ。先生がだいぶお年を召していらっしゃるよね逆に考えると、それだけの経験と知識があるってことかなイケメンパン屋に生まれ変われるといいんだけどあ！そうだ、アルビンさん>>84が自分の顔を後悔しているみたいだから、アルビンさんに先に行ってもらおうっと（ﾁﾗｯ
プロローグ,羊飼いカタリナ,村人,ヤコびん>>83…大丈夫、豊穣神＝美女と見せかけて、この村には美の女神リーちゃがいます。私なんてとてもとても…でもイケメンの人間男性執事は随時募集中です（ｷﾗｷﾗ）リーちゃ>>89なるほど、リーちゃスタイルがスリムなナイスバディ…（目から鱗ﾎﾟﾛﾎﾟﾛ）オトちゃ>>90小麦粉の神であり豊穣神です。
プロローグ,羊飼いカタリナ,村人,そういえば、何で集まったんですっけ…オオカミ、大神様がこられるとか？もふもふわんわん神なのか、「花見の準備をせよ！」とか言っちゃう神なのか…。オトちゃんは割とイケメンと思うんですが…これで執事なら…執事なら…。
プロローグ,負傷兵シモン,狂人,おいおい。すっかり出遅れてんじゃねえか。■１．基本夜。不定期で。■２．仮23：15　本23：45■３．奇策はしっかり説明してくれ
プロローグ,負傷兵シモン,狂人,もとは軍神だったが脚を失って包帯の神になった。トマ、義足は機械鎧で頼む。ロケット出るやつな。
プロローグ,負傷兵シモン,狂人,>>72上段おまえはよく分かってる。あと夜明け後は大体すぐ寝ることが多い。
プロローグ,パン屋オットー,霊能者,羊>>96ギドラ把握。>>97大神がいるなんて大げさだよね僕はイケメンに生まれ変わるためにメンズエステに行きたいんだその前にアルビンに行ってもらおうかと目論んでいるんだけど、成功したら執事飼いカタリナの執事になることを考えるよキリパンマン「100getできなかったよ…予め宣言しておくけれど500番目の発言は渡さないよ」
プロローグ,老人モーリッツ,人狼,>>500 オットーおめでとうなのじゃ！
プロローグ,パン屋オットー,霊能者,超絶吹いたwww
プロローグ,シスターフリーデル,村人,>>75年あら、マジレスするとSST（シスター）48の間違いだったわ(ﾄﾞﾔｯ>>79年つっこみ神が急に修造神になったわ！！アドバイス通り頑張ってみますので、ペタ君しっかり聴いていて下さいね！>>83農【ヤコさんの変態神CO確認】【たっ対抗なんか絶対しませんからねっ////】>>84商女商人のアルさんも時々見かけますよ！ＲＰ変えてみてはどうです？
プロローグ,行商人アルビン,人狼,>>97大神と言えば昔やった大神っていうCAPCOMのゲームは面白かったな。>>95自分の顔は後悔してない。後悔してるのはキャラ的にできないことをやりたいから。こんな年で女風呂覗けないよ。【ヤコブのスケベ精神把握】
プロローグ,負傷兵シモン,狂人,思いがけず100GET悪いな、1000GETをゆずる気はないオットーはパンの美容整形ならできるんじゃないか？
プロローグ,パン屋オットー,霊能者,>>1000キリパンマン「シモンおめでとう！くやしいな」パンの美容整形か。ちょっと2人に相談してくる［たかのレジーナエステ店と大塚モーリッツ美容外科へパラグライダーで行って戻ってきた］つ［普通のパン→美しいパン］美の女神のお力も借りたらできたみたい
プロローグ,羊飼いカタリナ,村人,オトちゃ>>101専属執事ときいてッ（ｶﾞﾀｶﾞﾀｶﾞﾀｯ!!!）エピローグでは執事飼いになっていたいカタリナです…。商人ちゃ>>105もふもふわんこはその大神の事なのですｗ
プロローグ,仕立て屋エルナ,村人,裁縫は苦手だけど狼のお腹に石をつめた後に縫うぐらいは出来ると思うよ。
プロローグ,少年ペーター,村人,>>102 どういう布石だそりゃ！？>>104 俺は修造じゃねえけど歌は聴いとくだろ！？>>105 大神のResetはマジ名曲じゃね！？>>106 >>1000まで生きてるかが問題だな！？エピなら関係ねーけど！？
プロローグ,パン屋オットー,霊能者,商>>105うむむ。アルビンはイケメンだからしょうがないよね（先生の手腕を見るチャンスだったのになあ･･･）女風呂はここをまっすぐのところにあるみたいだけど羊>>108お嬢様、お嬢様が飼っていらっしゃる執事は2名ではございませんか？年>>110ちょｗ喉ｗみんなノリよさそうだから、明日からのネタ議題を提案してみる。もちろん強制じゃないよー□5．神様から今日のお言葉
プロローグ,行商人アルビン,人狼,>>110大神さま可愛かった。(`ω´)申し訳ないがあまり音楽は覚えていなーい！>>109狼の腹に石をつめて縫うのはなんとか匹のこやぎだっけ？あかずきんだっけ？両方だっけ？思い出せん。
プロローグ,負傷兵シモン,狂人,>>107おいやめろ。祝われるとちょっと照れるだろ。[美しいパン]もらうぜ。>>110フルメン村で1000以内にEPが来るって１．ボロ勝ち２．ボロ負け３．ほぼ全員寡黙もしくは突死続出３だけは全力で回避だ。もちろん１で！
プロローグ,シスターフリーデル,村人,あっ折角のキリ番村だから言い換えとかやってみたいわ…とはいえ、全然何も考えていないわけだけど。私の略称は歌姫の「姫」だと嬉しいです。音痴の「痴」だなんて絶対にやめて下さいね？いろんな意味で。>>113兵まさかの大神様陣営ぼろ勝ちだなんてことにならなければいいのですが…
プロローグ,少年ペーター,村人,>>111 喉って何だ！？これで@0だって事か！？そんなこと気にするな！？俺は気にしねえ！？フォォオオオオオオオオオォォォッ！！？？@0
プロローグ,仕立て屋エルナ,村人,先日ある人からアンティックドールをもらったの。恐ろしいほど端正な顔立ちでまるで生きてるかと勘違いするほどなの。でもいつもこっちを見ているみたいですごく怖い…それに朝起きるたびに座ってる位置がずれてる気がするの。
プロローグ,旅人ニコラス,村人,友達と仲間は…似て非なるものでございますね…。どちらも居ない私には何とも……はぁ…。。
プロローグ,パン屋オットー,霊能者,＞カタリナ　ヨアヒム>>21□4．はイケメン発言かイケメン騙りのどっちかみたい姫>>114言い換えやるなら乗っかるよー。苦手な人がいるかもだから、強制じゃなければアリアリ！しかし、ペーターに続いて喉がやばいんだ。案出しはみんなにお願いしたいかも神様一覧ならまとめてあるけどｗ僕の略称は…「パ」「職」「屋」あたりならどれでもいいよ服>>116その話の方が怖いよ…
プロローグ,羊飼いカタリナ,村人,お爺様の頭部もツヤツヤスベスベ…これもリーちゃの力なのね…。オトちゃ>>111…ふおぉぉぉ…！（←お嬢様呼びに悶えてる）はっ…そうね、この右大臣左大臣的小麦粉製羊をイケメン執事にしなくっちゃ…！略称に「嬢」とか考えたけど何かこう…自分で分かりにくいです…orz旅人さん>>117…[カタリナは無言でキャベツを渡した]
プロローグ,負傷兵シモン,狂人,>>114よろしいならばresetだ。　(そうはさせない的な意味で)>>116怖いんだが続きが気になって仕方ない>>119羊の執事？ってなんかそんなのいなかったかで、しっかり>>111を踏むオットーを確認した。
プロローグ,神父ジムゾン,村人,ふぅ、やっとこの周辺の神話や民話のなかにでてくる神々像を探し終えました……が、どうやら私が信奉している透明なピンクのユニコーン様、あるいは類型の神である空飛ぶスパゲッティーモンスター様に関する信仰は無いようですね。となると、フリーデルさんがお兄様と呼んでいる方は私とは別人のようですね。せっかく私にも妹のような方が現れたと思ったのに残念でなりません
プロローグ,仕立て屋エルナ,村人,>>120続き？特にないよ。店に一人きりにしたら寂しいだろうから宿に連れてきたよ。エミリーって言うの。みんな優しくしてあげてね。（一瞬だけ人形が微笑んだ…ような気がした）
プロローグ,少女リーザ,村人,フルメンなのはいいけど議題回答をしてない人は早めにぱぱっとすませちゃおうね!神様リーちゃんとの約束だぞ
プロローグ,シスターフリーデル,村人,>>119嬢嬢だなんて…むしろ飼い主の「主」なんてどうですか？言い換えとか分かんなくなったらそのまんまで良いわね。とりあえずざっと妄想してみたわ。占い師…神官 霊能者…司祭 村人…子羊 狩人…パラディン 狂人…狂信者 狼…邪神占い…お説教 吊り…改宗 
