プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少女リーザ,占い師,むにゃ…みつひでってだあれ？…[…は目を覚ました。目をこすっている]おはようございます…なんか羽の生えた灰色のおひげの女の子と、日本刀を腰にさした茶色のおひげのおじさまが出てくる夢を見たきがするの…。
プロローグ,少女リーザ,占い師,リデルちゃんの「しょるい」を発見したの。きっとこれはだいじだいじなのね。 リデルちゃんはどうもありがとうなの。リズもかいてみるの。 ■1.へいじつは9時以降くらい　おやすみのひはランダムなの ■2.0：00以降がいいと思うの ■3.みんなによい出会いがありますように／けんかや病気には気をつけてねってママが言ってたよ □4.素敵な王子様を探してるリズです　なかよくしてね 
プロローグ,木こりトーマス,人狼,[…は高空をバタフライで泳いでいる。］
プロローグ,少女リーザ,占い師,>>23 ペーターくんあのね、あのきゅーぴーさんは、女の子の言葉をしゃべっていたから、きっと可愛い女の子だよ？ペーターくんよかったね！>>21 トマちゃんりーざは素敵な王子様とつがいになりたいです。トマちゃんはきゅーぴーさんだから、手伝ってくれるよね？・・・ってばたふらい？トマちゃんかわいい！
プロローグ,少女リーザ,占い師,>>26 ヴァルターおじさまこんばんわ。じー。（もしかして王子様…？パパより年上みたいだし、王子さまと言うよりは…。まあいっか。ひげもじゃ王子様も素敵かも！）ところで、ゆいのうってなあに？
プロローグ,村娘パメラ,人狼,ふにゃぁ、ここが素敵なご主人様に出会える村かにゃ？パメ、いまご主人様募集中にゃ。お、おなかへったにゃ…もう野良はこりごりなのにゃぁ
プロローグ,村長ヴァルター,村人,じー(あー、リーザお嬢様可愛いよー！その宝石のような瞳で私を見つめないでおくれ。ペータ少年も……ありだな！フリーデルとか言う修道女もあと15年早く出逢えれば。トーマス……いや、我にはあの面妖な生き物は見えておらん…)意味を知らなくとも読めるその叡知と才覚に狼もたじろいでいることと、思いますぞーリーザお嬢様！さぁ、ここにハンコを…
プロローグ,シスターフリーデル,村人,皆様続々と宿に集まっていますね。お帰りなさい、リーちゃん。そして、パメにゃんいらっしゃいませ。お腹すいてるなら、もたも持ってきましょうか？>>34　結婚は16歳以上にならないと無理ですのよ、ロリペd……こほん、魔王様（白い目
プロローグ,村娘パメラ,人狼,しすたーさんの紙、よむにゃのね。ニンゲンの言葉はむずかしいにゃぁ■大体20:00くらいから動くにゃ。夜行性にゃの■仮0:00本0:30か、仮0:15本0:45辺りがいいにゃ■皆で楽しく過ごしたいにゃ/嫌だなって思うことはしたくないにゃ。□パメは猫にゃよ。ちょっとニンゲンの言葉が話せるだけにゃ。飼ってくれるひと募集中なのにゃ！
プロローグ,シスターフリーデル,村人,もたもってなんでしょ、鳩が暴動起こしましたの。ご飯、ですわね。では、ご飯係さんが来るまでつまめそうな物でも置いておきましょうか。っ[柏餅][枝豆][ねこまんま]
プロローグ,村娘パメラ,人狼,>>37うにゃぁシスターさんは天使なのにゃ！ねこまんまいただきにゃーす枝豆をまんまにちょちょっと落として～おいしいのにゃぁ～
プロローグ,村長ヴァルター,村人,＞シスターく、なんと言うことだ。光秀！こうなればすぐにでも天下統一し、法律を作り替えるぞ！それと修道女、先程は暗がりで顔が良く見えなかったが失礼なことをいった。光秀に詫びの品を届けさせよう。ぬしなら10年前であれば十分可愛かったであろう。パメラとかいう猫は……ん？猫なのか、こやつは？？まぁ7年前といったところか。
プロローグ,シスターフリーデル,村人,>>38　パメにゃんは本当に可愛らしいですわねぇ。ご主人様が見付からなかったら、教会の子になっちゃいます？（なでなで……はっ、けれどもこの可愛さに神父様が魅了されてしまっては……ああぁそんなっ、どうしましょう！？
プロローグ,シスターフリーデル,村人,>>39　黙りやがれ10年前どころかまだまだ現役ですのよこの（ピー）魔王（はぁと村の出会いと平和と幼女を守るため、しすたぁふりぃでる、いざ出陣ですわー！[シスターはモーニングスターを振りかざした]
プロローグ,村長ヴァルター,村人,な、なんじゃ！？この修道女、たった一人で我の軍を薙ぎはらっておる！！光秀、ここは任せた！我はほとぼりが覚めるまで本能寺にひく！
プロローグ,村長ヴァルター,村人,はぁはぁ、なんなんじゃ、あの修道女は。(この村の神父が戻らぬのはあやつのせいではないのか？)
プロローグ,少女リーザ,占い師,あらら。おじさまはどっかいっちゃったみたい・・・。ぱめにゃん、こんばんわなのー。ニンゲンの言葉できるなんて、とってもお利口さんなのね。いい子だからなでなでしたげるね[…はパメラのほっぺたと肉球をナデナデした]リデルちゃん、リーザも柏餅いただくね…。もぐもぐ。あまくておいしい！でもね、葉っぱはたべちゃだめなのよ。
プロローグ,村娘パメラ,人狼,[ほっぺとにくきう撫でられながら]リザちゃんありがとにゃ！気持ちいいにゃ(ゴロゴロ)パメがんばったのにゃ！フリーデル>>40ほんとにゃ！？教会に住むのもいいかもにゃぁ///魔王>>39にゃにゃねんまえ？パメ、言葉を知らなかったにゃ…そんなパメになにかあるのかにゃ？(くびこて)
プロローグ,シスターフリーデル,村人,ほーっほっほ、神父様が戻るまで村の平和と幼女のほにゃららは私が守ってみせますわー！>>45　だってパメにゃん可愛らしいんですもの。あっ、ご飯の後は遊びます？　うりうり。[ねこじゃらしてしたし]
プロローグ,村娘パメラ,人狼,>>41　>>42リデルさん、凄いのにゃ…パメも負けてられないにゃあ。強くならなきゃなのにゃ、よーし、お空のとり？さん(>>30)を捕まえて「ぱあーあっぷ」なのにゃ！ふにゃっ、うにゃぁ！[…は空のトーマスに向かって跳びかかろうとしている]
プロローグ,村娘パメラ,人狼,　　　　　　　　∧＿∧ずさー≡≡≡≡c⌒っﾟДﾟ)っ　　ミ⊂⊃ーーー >>46猫じゃらしには勝てないのにゃー
プロローグ,シスターフリーデル,村人,うふふ、パメにゃんは本当に可愛らしいですの♪そぉれ、今度はこっち、そしたらあっち♪（ぱったぱった村を覗いてるそこの貴方、羨ましければ村に入っていらっしゃい！
プロローグ,木こりトーマス,人狼,[…は宙空を背泳ぎで進んでいる。］[…の両腕が空を掻く度、腕の付け根から光輝く粉が舞っている。］
プロローグ,少年ペーター,狩人,じー。(新しく来たのは…ﾛﾘｺ武将さんと猫ちゃんか…)ﾛﾘｺ武将さんは最初はフラレて後で結ばれる系かと思ったら意外と好感触でしたね…　ようじょのゾーン広いな…猫ちゃんは可愛いからなでなでしとこ
プロローグ,少年ペーター,狩人,し、しすたー！！また飛んでるよー！そ、そ、そこにいるよー！！ギュービッドンが出たよー！しすたーーー
プロローグ,シスターフリーデル,村人,あらあら、ペーちゃんは怖がりさんですのね。大丈夫、あの天使様にお任せすればきっと私達にも良い出会いがやってくると思いますよ。……光輝いてるのは本当に粉なのでしょうか（ぽそ
プロローグ,少年ペーター,狩人,しすたー［むぎゅむぎゅむぎゅーもふもふ］そうなの？人は見かけに寄らないっておじーちゃんも言ってたよそうなんだ…　［もむぎゅ］
プロローグ,神父ジムゾン,霊能者,リデル、遊ぶのは掃除が終わってからにするんだな。（…ったく油断も隙もあったもんじゃねぇ。）何が出会いの村だ。運命は自分で切り開くものだぜ？
プロローグ,シスターフリーデル,村人,ええ、見かけによらないからきっとあの天使様も…………きゃっ、神父様！お戻りだったのですね、リデルはきちんとお掃除して待っていましたの！[顔を赤らめ出迎えた]
プロローグ,少年ペーター,狩人,じー。(あの人がしすたの言ってたしんぷそんか…)じー。じー。じー。(うちのおじーちゃんがしてたのと同じのかぶってるな…)
プロローグ,神父ジムゾン,霊能者,>>54年ペーター、シスターはまだ少しお仕事が残ってるんだ。少し離れて、外で遊んでこような？>>56修本当にきちんと掃除しておいたか？後で確認するぞ？……サボったらどうなるか、分かってるよな。（無論、本当は掃除位俺がやってしまっても構わんのだがな。）
プロローグ,少年ペーター,狩人,じー。(ぁー。あれが大人のテクってやつだな…)はーいじゃあぺたはぎゅーびどん捕まえに行ってーきまーす(悪いしんぷそん…来たな…なんとかしないと…)
プロローグ,神父ジムゾン,霊能者,>>57年なんだね、不思議な顔をして。…あぁそうか、俺は兄の方だぜ。弟は隣町の教会に勤務することになったから、暫く神父は俺一人だ。>>59年いい子だな、ペーターはきゅーぴっどと遊んでくるといい(なでなできゅーぴっども呼んでるぞ。（…ふぅ、漸く落ち着いた。）
プロローグ,神父ジムゾン,霊能者,■1.教会の仕事がある日（平日）は夜遅くなる。昼間は来れないと思ってくれ。■2.00:15/00:45を希望だ。なるべく合わせるが、あまり早いと対応が難しいな。■3.知ってたか、願い事は口に出しちまうと叶わないんだぜ？/病に倒れるのだけは避けたいな。□4.神は愛すものであって縋るものじゃねぇ。出会いの村だかキューピッドだか知らんが、願掛けに頼るだけじゃ、何も手に入れられねぇぜ？
プロローグ,シスターフリーデル,村人,>>58　わ、解ってます！　解っていますとも！今日こそ、合格点を頂きますっ。絶対ですよ？[と言いつつ、窓とか確かめてなかったなぁと]ペーちゃん、お仕事ばかりでごめんなさいね。いつでも遊びに来てくれて構わないのですが……（書類かさこそ
プロローグ,神父ジムゾン,霊能者,>>62修おいおい、窓がまだ汚れたままだぜ？まぁいい。顔色が良くないみたいだから、残りは俺がやっておく。だが、今日も俺の部屋で寝るように。俺は床に寝るから、ベッドを使って構わん。
プロローグ,神父ジムゾン,霊能者,（また猫だの少年だのキューピッドだの魔王だの、来客の方々の相手に気を取られて窓の掃除を忘れてしまったのだろう。…ったく。隙だらけで一人にはしておけんな。）
プロローグ,シスターフリーデル,村人,神>>63　えっ、そんなっ、きちんと確かめたと思ったのに！……でもきっと、こんなお仕置きじゃお仕置きにならないから……な、なんでもありませんっ。か、顔色は、そのっ……は、はい。ありがとうございます。でも、もう少しだけ、ここで神父様とお話ししててもいいですか……？[いっそう赤みを帯びた顔で、毛布の裾をきゅっと握り締めた]
プロローグ,神父ジムゾン,霊能者,>>65修おいおい、そんなにお仕置きされたいのか？（シスターの手首を固く握った。）…冗談だ。俺と話がしたいのか？それで治るなら俺は構わんが具合は大丈夫か？…どれどれ。熱は無さそうだな。（…本当に隙だらけで油断できねぇ。）
プロローグ,シスターフリーデル,村人,神>>66　きゃう！[捕まれた熱にびくりと震えて]お、お仕置きは嫌ですけど神父様になら何をされても……はわわわわっ、なんでもありませんのっ！具合は、は…………、……はひっ、具合は、全く悪くありませんの！　で、でででででも神父様あのっ、お顔がっ、近っ！[触れられれば更に赤く熱く]
プロローグ,少年ペーター,狩人,じー。(ごくり)
プロローグ,神父ジムゾン,霊能者,>>67修…何言ってるんだ。冗談はほどほどにしろ。偶々俺で良かったが、善人に見えるやつがいつだって善人とは限らないぞ。もっと自分の身をきちんと守るんだな。…そうだな、もう少し離れようか。ところで、何の話がききたいのか？（こんなに可愛い姿を見せつけられたら、俺もそうそう我慢してはいられねえからな。）
プロローグ,シスターフリーデル,村人,ぺ、ペーちゃん、まだ起きてらしたんですねっ！[真っ赤になって神父から少しだけ離れた]神>>69　は、はい……？（首を傾げたどんなお話でも構いません。神様のお話でも、ご家族との昔のお話でも……あぁでも、なにも起こらなさそうな夜と解ると、少しだけ……眠く……[うつらうつらと舟をこぎだした]
プロローグ,少年ペーター,狩人,(しまった…　みつかっちゃった…)神父さん　しすたさんおやすみなさい　ぺたは寝ますー眠る前に挨拶に来ようと思ってきましたよーおやすみなさいー(惜しかった…　非常に惜しかった…)(何か始まってた予感がする…)
プロローグ,神父ジムゾン,霊能者,>>68年子供はそろそろお休みの時間だぞ？…それと、ペーターは同い年位の女の子と仲良くした方が良いんじゃないかな(ニヤリ>>70修そうだな、じゃあ昔の神話でも…と思ったら、もうお休みなのか。せがむだけせがんで、俺が話し始める前に寝ちまうんだから、本当にずるいやつだ。…おやすみなさい、リデルお嬢様。（手の甲にこっそり口づけしてから、乱れかかった毛布を整えた。）俺もそろそろ寝るか。
プロローグ,シスターフリーデル,村人,年>>71　はい、また明日たくさんお話しましょうね。おやすみなさい（なでり神>>72　神話ですか……それは、とても面白そうなの……で……す……[耳朶に甘く響く声に、微睡みながらも幸せそうに。掌に触れた熱に、一瞬、ふわりと微笑んだ**]
プロローグ,木こりトーマス,人狼,[…はソニックブームを伴いながら彼方へと消えた。]**
プロローグ,村長ヴァルター,村人,（光秀、始まっておるか？ふむ、まだ始まっておらんのだな。修道女は…落ち着いておるのか。よかった。現状じゃと神×修　楽×猫（娘）　魔王×妙　年×樵　と順調なカップリングじゃな。よきかなよきかな…）
プロローグ,少女リーザ,占い師,おはようございます！ いつのまにか寝落ちてしまっていたけどまだ始まっていないのね。 そしてリズの寝ている間に、リデルちゃんの探していた素敵な神父さまが村にやってきて、早くも「つがい」になっちゃった？ ムフフフさすがは出会いの村なのです（あるいはきゅーぴーちゃんのおかげ・・・？）
プロローグ,少女リーザ,占い師,さあ、画面の前のみなさん この村では「素敵な王子様」「可愛い女の子」 「素敵にゃご主人様」をはじめ、きゅーぴーさんの力にあやかって素敵な出会いを求める村人さんを絶賛大募集中なのです。 みなさんの華麗なずさー、お待ちしています！ 
プロローグ,シスターフリーデル,村人,神様、懺悔致します。昨夜はベッドで寝ていたはずが、何故か床で寝ている神父様の隣で目を覚ましてしまったのです……慌ててベッドで寝直して気付いたらこんな時間。ああぁ、寝坊以上に寝相の悪さの方が、咎められるのが怖いのです……。り、リーちゃん、おはようございます。つ、「つがい」じゃありませんっ！　きっと神父様にはご迷惑を……[自分の言葉で涙目になった]
プロローグ,老人モーリッツ,狂人,新茶飲み 猫撫でながら 俳句詠む快適老後ライフに出会える村はこちらかいのう？
プロローグ,少女リーザ,占い師,リデルちゃんが泣いてる！？ どうしたの？神父さまにいじめられたの？ 今度いじめたら、リズが「めっ！」するから、もう泣かないで。 […は刺繍入りの白いハンカチをフリーデルに差し出した] （あの神父さま、けっこうオラオラ系なのね…リズそういうのって嫌いじゃないのよね…まさか王子様？…え、でもそれってやっぱり…）
プロローグ,少女リーザ,占い師,あー。猫好きのおじいちゃん、来たー。いらっしゃいませなの。じー。（…さすがに王子様じゃないよね、うん）ぱめにゃん、ぱめにゃん、おじいちゃんがねー…あれ、ぱめにゃんどこ行ったかなあ？ちょっと探してくるね[…は駈けて行った]
プロローグ,少年ペーター,狩人,ふぁーー。よくねた。ｺﾞｼｺﾞｼ…　じぃーーー。(むむむ…　あのひげ…　あの俳句せんす…)(間違いないな！ひげ爺だ！)それにしても女の子こないなー
プロローグ,少年ペーター,狩人,村長めｗそのカップリングずるいぞｗ
プロローグ,木こりトーマス,人狼,[…は重力に身を任せ、ペーターの目の前表れた。］
プロローグ,少年ペーター,狩人,さあ、画面の前のやんぐぷりちぃうぉるふの皆さんこの村では｢キレイなお姉さん｣「可愛い女の子」 ｢少年好き｣をはじめきゅーぴーさんの力にあやかって素敵な出会いを求めたいそんな女村人さんを絶賛大募集中なのです。 みなさんの華麗なずさー、お待ちしています！ 
プロローグ,木こりトーマス,人狼,よ・ん・だ♥[…はペーターに軽く、しかし熱のこもった口付けをした。］
プロローグ,少年ペーター,狩人,い、いやんwき、きゅーぴっどさんは… あの…その…ちょっと用事思い出したからーーーーーーーーぴぃゅーーーーーー
プロローグ,宿屋の女主人レジーナ,村人,─=≡┗(　 ｣ε:)_ｽﾞｻﾞｧｱ
プロローグ,宿屋の女主人レジーナ,村人,とりあえず一席確保♡また夜に、来るわね♡
プロローグ,村娘パメラ,人狼,にゃあ♡神父さまと、おひげのおじいさんと、やどやさん、ご主人様候補が増えてるにゃん！神父さま、教会はいいところにゃ？もーりっつさん、ゆっくりするにゃ？よろしくにゃあ
プロローグ,老人モーリッツ,狂人,リラ冷えの 夜に始まる 出会いかな■1.コアタイムは深夜じゃのう、平日は仮決定ぎりぎりくらいになることも有り得るかもしれん。■2.仮45分前／本30分前とかでどうじゃ？■3.ハイクを詠め／ギスギスと突然死は嫌じゃ。□4.将来の夢は縁側で猫を撫でながら茶を飲むことじゃ。
プロローグ,村娘パメラ,人狼,画面の前のおにいさんおねえさん！このむらでは「気ままな猫」も「気が若い魔王」も「俳句好きのおじいさん」もみんなとの出会いを待ってるにゃん千客万来だにゃぁ(招き猫のぽーずっ)
プロローグ,少年ペーター,狩人,じぃーーーー。(ふとましい…)宿屋のおかみさんか…じぃーーーーーーーーーーーー。(ふとましい)
プロローグ,シスターフリーデル,村人,妙>>80　い、いえ。虐められた訳ではないのです。でも、ハンカチありがとうございます……（くすんおじいさんとレジーナさんもいらっしゃったなら、今晩何かが確実に始まりそうですわね。人と人との出会いとは、一つの形に決まった物ではないのですよ。さあ、村の入口で覗いてる貴方も、どうぞいらしてくださいな。[お掃除の合間に手招き手招き]
プロローグ,少年ペーター,狩人,しすたー！今夜なにかはじまるの？うれしー！ありがとー！[むぎゅーむぎゅむぎゅ](子供でよかったぁ…ほほｽﾘｽﾘ)
プロローグ,木こりトーマス,人狼,あぁら、カワイイこネ♥あたしもスリスリしてあげるわぁ♥[…はペーターを抱き上げ、あごひげでスリスリしている。]
プロローグ,少年ペーター,狩人,ぅ、ぅゎぁぁぁああああぁぁっぁあぁぁぁきぎぎぎきぎきゅーぴっどさんｎ…ぉぉぉおおぉぉ落ち着いてくだあさつあい…初恋からギュビドさんが相手だとしたらぼくの人生決まってしまいますよ　ですね　ですよねす、すこしだけ猶予をください…あと少しだけーーーーーー　ぴゅうーーーーーーーーー
プロローグ,シスターフリーデル,村人,あらあら、ペーちゃんと天使様はいつのまにかすっかり仲良しさんになっていたのですね（にこにこ今晩何かが始まりそうですが、まだまだ空いている席はたくさんありますの。新たな出会いを、さぁ！（手招き手招き
プロローグ,神父ジムゾン,霊能者,こんばんは。改めて新しく来た方々はよろしくな。（昨日はやけに背中が熱かった気がするが…まさか。）>>95年ペーター、まだシスターはお仕事が残ってるんだ。少し離れて、きゅーぴっどと遊んでような？それから、レジーナさんという綺麗なお姉さんもいらしてるぞ。
プロローグ,神父ジムゾン,霊能者,>>75長強引な誘導は黒いぞ？>>77妙リーザは素敵な王子様を待っているのか？…そうだな。俺としてはその、あんまり年が離れすぎている奴はおすすめしないぜ。大人なんぞ何考えているか分からんからな。俺も応援しておこう。
プロローグ,シスターフリーデル,村人,あっ……し、神父様もお帰りなさいませ。き、今日のお掃除は完璧ですよ？[昨日よりいっそう頬は赤く、掃除の間も気もそぞろ。]
プロローグ,神父ジムゾン,霊能者,パメラと爺には[宇治茶][団子][ねこまんま][またたび]でもやろう。隣村からのお土産だぜ。>>101修リデル、お疲れ様。皆が休みの日まで済まんな。少し疲れているように見えるが、大丈夫か？（頭を軽く撫でた。）でも、今日も隅々までチェックするから覚悟しておいたほうがいいぜ？
プロローグ,シスターフリーデル,村人,神>>102　いいえ、そんな……神に使える者の使命ですから。ふふっ……はいっ、どちらも大丈夫です。どんとこいですよ。[撫でられて、赤くなりつつも幸せを微笑みに浮かべて]
プロローグ,老人モーリッツ,狂人,葉桜を つたう雨にも 猫踊るおお、可愛い猫がおるのう。よしよしなでなでごろごろ。神父殿より頂戴したこのまたたびとねこまんまでそなたを手懐けてみせようのう。ほれほれ。［爺は一瞬謎の飛行生物にさらわれんとする少年>>96が目に入った気がした］
プロローグ,老人モーリッツ,狂人,［……が、見なかったことにした］
プロローグ,神父ジムゾン,霊能者,>>103神一通りみっちり見てきたが、今日はばっちりだな。いつもこれ位綺麗だと助かるぜ。（今日は俺の元に閉じ込めておけないんだな。）褒美に髪飾りをやろう。隣村の鍛冶屋で買ってきた。…リデルに似合うと思ってな。いや、冗談だ。忘れろ。
プロローグ,少年ペーター,狩人,おじーーーーーーーぃーーーーーちゃーーーーーーーー…[その後…少年の姿を見たものは無かった…完]
プロローグ,シスターフリーデル,村人,おじいさんもこんばんは。パメにゃんは本当に可愛らしいにゃんこですのよ。神>>106　えっ……そ、そう、ですか。……なら、ご褒美に、今夜も神父様のお部屋で……駄目ですか？わぁっ、綺麗な髪飾り。ありがとうございます！ふふっ、似合いますか神父様？…………ずるい。冗談でも、忘れられるはずがないのに……（頬を更に赤らめて
プロローグ,老人モーリッツ,狂人,花畑 教会の背に 見ゆるかなほっほっほ。いやぁ若いもんのいちゃラブは良いものじゃのう。［宇治茶ずずー、団子もぐもぐ］……おや、今何ぞ変声前の少年のもののようなか細いシャウトが聞こえたような気がしたが、気のせいかのう。
プロローグ,少年ペーター,狩人,こら！ひげ爺！良い俳句ばっか作ってんじゃねーぞ！いまぼく新種の妖怪に捕まって連れ去られそうになってたでしょうが！なんとか逃げてきたけど…今度かぼそいシャウト聞こえたら空を見上げなさい　また良い句が浮かぶでしょう
プロローグ,神父ジムゾン,霊能者,>>108修全く、何で自らお仕置きに飛び込むんだか。…構わん。好きにしろ。布団は干しておいたからな。可愛い。（…予想通り、いや、想像以上に似合っているが、こんな姿を他の奴に見られたらどうなることやら。）だが…やっぱり外せ。これは命令だ、いいから外せ！（リデルを抱えこむようにして、髪飾りに手を掛けた。）
プロローグ,老人モーリッツ,狂人,>>110 少年ほほぅ、新種の妖怪とな。……あれじゃろ、となりのトトロとかいうやつじゃろ。わしもそこそこ若者の文化を知っておろう？だがしかし、少年が良い句が浮かぶというならば空を見上げてみようかのう。
プロローグ,少年ペーター,狩人,>>112ひげ爺じーちゃん意外とナゥでやんぐじゃんトトロ知ってるんだー　まじかっけー空はいいよね　空は…でも時々は気をつけてね怖いの飛んでる時があるから
プロローグ,シスターフリーデル,村人,神>>111　だって、それは……そ、そう。お仕置きも、神の試練ですもの。そうでしょう、神父様？ふふっ、ふかふかのお布団……でも、それなら今日は神父様がお布団で休まれては？きゃっ……えっ……そ、そんなっ、折角神父様から頂いたのに！[抱え込まれつつも手から髪飾りを護ろうともがくが、却って胸に飛び込む形になって]
プロローグ,神父ジムゾン,霊能者,となりのトッマリン　トッマリン　トッマリン　トッマリン♪空も頭も～　昔から飛んでる～♪となりのトッマリン　トッマリン　トッマリン　トッマリン♪ショ～タ～の時に～だけ～　あごをすりすりする～不気味な天使♪
プロローグ,シスターフリーデル,村人,天使様がすっかり怪奇現象扱いに。……いったい何があったというのでしょう、私には分かりかねますの……（めそらし
プロローグ,老人モーリッツ,狂人,>>113 少年ほっほっ、そうじゃろそうじゃろ。イケメンじゃろ。ふむぅ、空は晴れたり曇ったり妖怪が飛んだり、不思議なものじゃのう。わしも気をつけるとするわ。
プロローグ,老人モーリッツ,狂人,>>115 神父殿この歌、この村のテーマソングにしてはどうか（提案）
プロローグ,司書クララ,村人,希少な名著に出会える村はここかな？素晴らしい活字と巡り会えるといいのだが。
