プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,神父ジムゾン,村人,オー、ワタシノ国、建前デハキチントシマース！本音ハ奪ッテナンボノモンジャーイデスガー。…フフーフ…楽シミデースヨー？オオカミー？ナニソレーデース！男ハ皆オオカミーナノデースヨー？HAHAHA！ウチノワイフ、アル意味オオカミーヨリコワーイデース！コチラカラ剥製ニシテヤールデースヨー♡
プロローグ,旅人ニコラス,村人,ああ、成程。ジメゾン殿の頭部も、拙者の帽子と似たようなものでござるか。取り敢えず拙者もその「花魁音頭」を歌って花魁を待つでござる。オーオーオイラーン!!アチーキ言葉ーノオーイラーン!!ワッチガー、花魁デー、アーリーンスー!!!!1!1
プロローグ,神父ジムゾン,村人,オー！サメーラーイ！コノ国ノ神秘デース！ナンデモ？カターナデ、鉄デモ何デモ切リ捨テールラシイデースネー！タダ？コンニャークハ、切レナイトカー？HAHAHA!サメラーイマジックデース！
プロローグ,旅人ニコラス,村人,わいふ、とは何の事でござろうか…豆腐の事かもしれぬな。豆腐が狼より怖いとは…　ジメゾン殿も意外と変わった人物のようでござる。
プロローグ,神父ジムゾン,村人,オー！コノ国デハ、ワイフヲ豆腐トイイヤガリマースカー？アレハ、年ヲ取ルトバケモノーニナルデース！ワタシ、国王様ニ勅命受ケテ、ラッキー！ト思イヤガリマシター！花魁…早ク来ルデース！ワタシ、寝テシマウカモシレマセーン！ソノ時ハー、スマンチョスマンチョデース…
プロローグ,旅人ニコラス,村人,コンニャクが切れないのは五右衛門という侍の刀だけでござる。拙者の刀はコンニャクは切れるでござるよ。豆腐も切れるでござる。しかし、鉄も人間も切れないのでござる。手入れをしないと、人狼が来ても役立たずなのでござる…
プロローグ,旅人ニコラス,村人,豆腐が年を取る…？　成程、腐らせた事はないでござるが今度、化物になるか試してみるでござる。夜は長いでござる、ジメゾン殿は無理せず眠るでござるよ？拙者は花魁が来るまで起き…、起きてるで、ござるからして…[...は宿の床で眠りについた。]
プロローグ,神父ジムゾン,村人,ゴエモーン！シッテマース！オフーロニ入ッテ、アッチアチー！ナサメラーイノ名前デースネ？綺麗好キモ、程ガアリマース！
プロローグ,神父ジムゾン,村人,サテ、ワタシモ花魁ヲ待チツツ、オフートンニ入リマース！キャッキャウフーフ楽シミデース…スヤムニャ…zzz…
プロローグ,ならず者ディーター,村人,しとしとと降り続く、嫌な雨だな…。芯まで凍えそうになる、寒い夜だ。“ソレ”が出るには、御誂え向きの夜、だ。
プロローグ,ならず者ディーター,村人,ここが宿だな。すまぬが厄介になる。花魁でなくて申し訳ないな。某は亭太と申す者。訳あって姓は名乗れん。まぁ、仕える主を探す浪人…とでも思ってもらって差し支えない。よろしく頼む。
プロローグ,ならず者ディーター,村人,■1.深夜に多く顔を出せると思う。夜明けには立ち会える筈、だ。他は不定期、だな。■2.夜明けの参拾分前にさえ本決定が出るなら、それで良い。但し、それ以降に食い込むのは関心せんな。回避等の混乱が予想される日は、余裕を持って設定して頂きたい。■3.理由無き(但し納得いく理由があれば可)突発的告白(ロケットCO)、村人騙り等は余り好かん。ただこれは某の好みであり、別段他人に強制するものでもない。
プロローグ,ならず者ディーター,村人,□4.大げさだ、と一笑に付すは些か軽率に過ぎよう。生憎人狼というものは寡聞にして知らぬが、烏天狗、河童、でえだらぼっちといった物の怪には相対したことがある。…悉く刀の錆にしてきたが、な。…人狼とやらが“ソレ”だとするなら、気を付けた方が、良い。
プロローグ,ならず者ディーター,村人,二古裸須殿の刀は、拝見するに中々の業物のようだが…。いずれ機会があればしっかりと拝ませて頂きたく。ところで、ばてれんの間では面白い唄が流行っているのだな。某も倣うとしよう。オーオーオイラーン♪アチーキ言葉ーノオーイラーン♪ワッチガ花魁デー、アーリーンスー！！では、またいずれ。
プロローグ,旅人ニコラス,村人,おおっ、まばゆいばかりの赤い髪！！花魁ではなく歌舞伎が来たでござるな！！拙者、わくわくしてきたでござるよ！歌舞伎役者の亭太殿、よろしく頼むでござる！！
プロローグ,老人モーリッツ,村人,なんや面白いお人が集まっておるのう。芸者遊びに行くなら儂も連れてってくれんかの？
プロローグ,神父ジムゾン,村人,オーウ、二古裸須サーン！亭太サーンハ浪人デース！主君探シテ放浪中ネー！オウ？モシーカシテー、コドーモ連レテー「シトシトピッチャンシトピッチャン」トカー、歌ワセテヤガーリマスーカー？ナラバ亭太サーンハ、プロローグカラ、オオカミーノフラグガ立ッテシマッテマースネー！HAHAHA！
プロローグ,神父ジムゾン,村人,コレガ本当ノ、「子連レ狼」ネー！！！HAHAHA！！！オウ、シット！！…笑過ギテ、ワタシノ帽子ガズリ落チヤガリマシーター…オウ？御老人ー！モシヤ、アナーターハ、ニンジャマスター？気配感ジナカタヨー！
プロローグ,老人モーリッツ,村人,ここで子供が現れたらそのフラグは本当のものになるやもしれんな。さてもさても。儂は忍者じゃのうて、ただの長老じゃ。森津老やら森爺やら色んな愛称で呼ばれてるでな、好きに呼んでくれりゃ。（…ちっ　既に儂の正体を見破ったか。こいつ、生かしておけんな）
プロローグ,老人モーリッツ,村人,…ふらぐ？はて、儂は何をいうとるのか。回覧板はちゃんと次の者にまわさないとあかんよ。じゃなきゃ爺ちゃん泣いちゃう。■1.24時半からが勝負かの。昼もいたりいなかったり。■2.仮25時半が嬉しい。そうなると本26時かの。■3.特にないのじゃ□4.この雨はの、大げさに見えるかもしれんが儂らにとっちゃあもう生活の一部よ。
プロローグ,神父ジムゾン,村人,HAHAHA!森爺サマーデスネー？ワタシ、ジメゾンイイマース！イゴオミシリオキヲー。（…シット！…ワタシトシタコトガー、ヅラ見ラレテシマーウトハー…後デ処分スルシカナイーデースネ…フフーフ）
プロローグ,老人モーリッツ,村人,じめぞん…この村に相応しい名前だの。ところでその頭は蒸れんのか？大丈夫かの？（にこにこにこ）
プロローグ,神父ジムゾン,村人,コレハー、イスパーニャーノ、最新モデルデゴゼメース！蒸レナイ、臭ワナーイ、ズレニクーイ…ッテ、コレ地毛デース！！…オフウ！…ヤハーリ、ニンジャマスター…？…気付カレヤガリマシータカー…？マア、森爺サマー、オイランオンドーデモ歌イナガラ、待チマショー！オーオーオイラーン♪アチーキ言葉ーノオーイラーン♪ワッチガ花魁デー、アーリーンスー！！
プロローグ,老人モーリッツ,村人,ほうほう。ずれにくいとな。ぬしも儂のように開き直ってみてはいかがかの？む、そろそろ。お昼寝の時間だの。また遠い国の工芸品について聞かせてくれな。それでは…オーオーオイラーン♪アチーキ言葉ーノオーイラーン♪ワッチガ花魁デー、アーリーンスー！！
プロローグ,ならず者ディーター,村人,>>31二古殿問われて名乗るもおこがましいが、産まれは人参伍つの頃から剣習い 物の怪相手に切り結ぶ字を聞きゃ泣く子も黙る拝の亭太たぁ、俺のことだ！！…てな具合かい？かっかっか。傾(かぶ)き者とは良く云われるが。某が歌舞伎役者とは、文字通り役者が不足していよう。
プロローグ,ならず者ディーター,村人,るるるるるーるるるるるー悲しく冷たい 雨すだれェー…はてさて、子連れかどうかは知らぬがな。しかして愛刀胴太貫は我が子も同然。其の意味では子連れやもしれんな。ふむ、森殿は長老であるか。しばしこの村に厄介になる積もりだ。世話になる。(この翁…。好々爺然としているが、只者ではあるまい…)
プロローグ,ならず者ディーター,村人,さて、某もまた見回りに行ってこよう。また夜に来よう。その時には他の村民にも挨拶をしたいものだ。では。オーオーオイラーン♪アチーキ言葉ーノオーイラーン♪ワッチガ花魁デー、アーリーンスー！！[...は三度笠を被り、雨降る林へ消えて行った]
プロローグ,旅人ニコラス,村人,うぬ…？あれに見えるは水戸の御老公…に見えるが、影武者かもしれんでござる。拙者流浪の身ながら、この村の出身にござる二古裸須と申すでござる。先程ジメゾン殿へ当家家伝を「男児髷を衆人に晒すことなかれ」と言ったでござるが『男子』の誤りでござる。れっきとした成人男子にござるからして。森津老、宜しくでござるよ。
プロローグ,旅人ニコラス,村人,>>41亭太殿おお、歌舞伎ではなかったでござるか、失礼した。ではその赤い髪は物の怪退治に必須なのでござろうな。血のように鮮明な赤…　拙者、少しばかり憧れるでござるよ。
プロローグ,旅人ニコラス,村人,拙者、近所を散歩に行ったら良い文献を拾ったでござるよ。必要あるかどうかは解らぬでござるが、折角なのでぺたりこするでござる。簡単用語集▼：吊り第一希望　▽：吊り第二希望●：占い第一希望　○：占い第二希望■：議題　□ネタ議題　【　】：強調したい事柄
プロローグ,旅人ニコラス,村人,@数字：残り発言数　CO：カミングアウト。自分は能力者だと宣言する事。FO：フルオープン。初日に能力者が全員名乗り出ることだが、狩は潜伏のままが多い。GJ：グッジョブ。狩が護衛成功すること。LW：ラストウルフ。最後に残った狼のこと。
プロローグ,旅人ニコラス,村人,無記名のでの霊投票CO方法：A群＝非霊確定の人、既に霊COした人：吊り先に投票。吊り先の人も自殺票。B群＝霊COする人：プロで自分の次に入村した灰に投票（A群の人とゲルトは飛ばす）。C群＝霊COしない灰の人：自分に投票のままいじらない。
プロローグ,旅人ニコラス,村人,※推しているわけではありません。あくまで参考までに。他村からのコピペです。※その他わからないことはお父さんお母さんに聞くかhttp://wolfbbs.jp/を読んでね！ということでござる。拙者、『こぴぺ』が解らぬ故、今から調べてくるでござる。誰か読むかもでござるからして、宿帳の横へ置いておくでござる。
プロローグ,旅人ニコラス,村人,では拙者も『こぴぺ』の謎を調べにいってくるでござるよ。花魁は勿論でござるが、人が増えてもっと宿が賑わうといいでござるな…♪♪オ！オー！！オッイラァーーン！！アチィーキ言葉ーノォオッーイラァーン！！！ワッチィガ花魁デーェ、アーリィーンスッ！！[...のダミ声が宿から村へと響き渡った。やや音痴だった]
プロローグ,負傷兵シモン,人狼,■1.　　　　追■2.■3.　　　　　　　　従
プロローグ,行商人アルビン,狩人,O☆NA☆GOがおらーん！ヽ（｀⌒´♯）ノ
プロローグ,行商人アルビン,狩人,ふぇっふぇ…はぁー。花魁の噂を聞きつけてはるばる南蛮諸国からやって来たんですが、とんだデマだったんですかねぇ。ん？二古裸須様による回覧板？これを書けば、遊郭に行けるのでしょうか。■1.22:30～3:00■2.仮1:30/本2:00■3.プロから述べるような話では無いと思いますねぇー。□4.大げさでござる。大げさでござるよ！
プロローグ,行商人アルビン,狩人,あっしは或瓶屋(アルビン屋)です。ふぇっふぇっふぇ。[…は、ニコラスに【南蛮の火縄銃】を渡した。][…は、ジムゾンに【フサフサ薬】を渡した。][…は、モーリッツに【黄金の手裏剣】を渡した。][…は、ディーターに【歌舞伎メイクセット】を渡した。][…は、シモンに【追従の心得】を渡した。]なぁに。今回は御代は取りません。あっしのほんの気持ちです。今後とも或瓶屋をご贔屓に…。
プロローグ,行商人アルビン,狩人,ゥオーゥオーオイラァアアアン♪アチーキ言葉ーノオーイラァン♪ワッチガ花魁デー、アーリィンスー！！花魁とにゃんにゃんしたいですぅう！
プロローグ,神父ジムゾン,村人,ニャンニャント聞イテ！！ガバッ！！…オウ…夢…デスーカー…
プロローグ,神父ジムゾン,村人,オー！或瓶サーン！コレハ噂ノ毛生エクス…ゲフンゲフン…アー、私ハ禿ゲデハアリマセーン、薄毛デース。デモー、コノ薬ハー、頂イテオキマース♫フハハハハー！［…は、スキップで去って行った］
プロローグ,神父ジムゾン,村人,オイラーン…オウ…全テハ夢幻ナノデースカー？コノマーマ、男ダラケノ、ウホッ祭ハ回避セネバナルマーイテーデ、ゴゼマース！…オウ…
プロローグ,神父ジムゾン,村人,ソシテ死紋サーン…デスカー？ソレトーモ、士文サーンデスカー？…オウ、私漢字ヘタネー…ヨクワカラナイノヨー？デモ、コレダケハ言エマース！アナタ…実ハ、ザトーイチーデスネー？！…オウ…適当ニ言ッテミタダケデース…HAHAHA!
プロローグ,ならず者ディーター,村人,ほぅ、これは或瓶屋、かたじけない。[白粉ぺたぺた塗り塗り]あ 知らざぁ言ってェ　聞かせやしょうぅ…っとな。かっかっか、先刻よりかは雰囲気が出たかい？
プロローグ,ならず者ディーター,村人,…して、これは某の独り言であるが。聞きかじりの話だが、密偵というものは往々にして薬屋、行商人に扮して全国を渡り歩くものであるそうな。さて、或瓶屋と云ったか。このような辺鄙な場所の村にまで態々行商に来るとは、酔狂な商人よな。儲けも有るまいに、それでも来たるは類稀な親切心か、はたまた………いや、独り言だ。聞き流せ。
プロローグ,ならず者ディーター,村人,>>48二古殿ふと思ったが。占い師弐人、非霊確定が居らず、吊られ先が狼であった場合。吊られ先の狼が票を適当に変えれば、阿弥陀籤となってしまうな。偶然に霊告白票と重なれば、そちらが確実に吊られてしまう危険も有る。無論、そのような状況で投票告白となるとは思えんので、全くの杞憂だろうがな。まぁ、雑談だ。
プロローグ,神父ジムゾン,村人,>>62大丈夫デース。ソノ時ハ諦メルノガ一番ネ？ソモソモー、何事ニモー、リスクガ伴イマース。完全ニ村有利デハ面白ミガアリマセーン♪HAHAHA!勝ツ事モ大切デゴゼマースガ、一番ハ皆ガ終ワッタトキニ「アア、楽シカタヨー！」ト言エル闘イガ一番ネ♪
プロローグ,神父ジムゾン,村人,アトー、対応策ハ知ッテマスガー、コレハ内緒デース。ツマリー、私カラハー、無記名投票ＣＯハ言イ出サナイヨー？トイウ事ト、取ッテ貰エバ嬉シイネー！HAHAHA！マア、ソノ状況ニナッタラ、協力ハシマース。
プロローグ,神父ジムゾン,村人,要ハ適当ダヨネー、私ー。トイウコトネ？アオー、喉ガ@2ダヨー！ドレダケ喋ルノヨ、私ー！
プロローグ,神父ジムゾン,村人,ソシテココカラ、魂ノズザー！ガ、8人続ケテ起コルネ！デモー、皆寝テルカラ、夜明ケニナッテモ私1人デ議題エア回答トカ！？…ソンナマゾイ展開ニ胸ガキュントナルデゴゼマース！
プロローグ,ならず者ディーター,村人,＞ジメゾン殿相違ない。そのような事態となれば諦めるのが良策であるし、楽しむことが最上であることは疑いようが無いな。>>64に関しても、某も同じ立場でいかせて貰うことになりそうだ。@1か、よう回る口だな、ばてれんの開国者。まぁしばし待てば喉も癒されるだろう、我慢せい。『ずさぁ』は某も期待している。…まぁ、ちと難しいがな。
プロローグ,ならず者ディーター,村人,喉を余すのも勿体無い。後拾伍分、某も声を張り上げてみるとするか。師紋殿は、これはまた簡潔な観覧版の回答だな。はてさて、どのような御仁であるか、楽しみだ。
プロローグ,ならず者ディーター,村人,観覧版とはどのような版か…。回覧版の誤字、だ。
プロローグ,神父ジムゾン,村人,オウ…アスニナッタラ…オイラーン…ムニャムニャ…zzz
プロローグ,ならず者ディーター,村人,花魁は未だ現れず、か。女に現を抜かす身分ではないが、こうも華が無いと、な。ジメゾン殿ではないが、期待もしようというものだ。まぁ花魁というのはそうそうお目に掛かれるものでもない。芸子でもくれば恩の字だな。
プロローグ,ならず者ディーター,村人,>>70きっと、現れるさ…。きっと、きっと…。
プロローグ,村娘パメラ,占い師,あの……こちらでよろしいのでしょうか
プロローグ,少年ペーター,人狼,オイラ難しいことは分からないけど、花魁って綺麗だぜ。
プロローグ,ならず者ディーター,村人,花魁！？花魁なのか！？！？(がばっ)
プロローグ,神父ジムゾン,村人,オイラーン！！！オウ…神ヨ…久シ振リニ信ジル気持チニナッタデゴゼマース！
プロローグ,村娘パメラ,占い師,花魁なる方は綺麗ですよね私なんかがなれるものでは……おや？回覧板があるみたいですね■1.0時以降■2.更新から一時間以上前の1時頃がいいのではないでしょうか■3.特にありません□4.嫁ぐ前に各地を旅しているのですが、興味深い村ですね
プロローグ,神父ジムゾン,村人,ソシテ華麗ニスルーナ、ペーターサーン…少シダケ同情シマース…
プロローグ,神父ジムゾン,村人,ココハ時代劇的ナ「オ約束」ヲ貫クナラ…オパメデショウカー？ソレトモー、羽奴蘭デショウカー？…マア、ヨガアケレバー娘ニナルデショウガー…オウフ
プロローグ,ならず者ディーター,村人,[花魁じゃないことを確認し]…ふ、同士ジメゾン。生きていれば善い事も或れば、悪いことも或る…。しかし間違えてはいけない。いつでも夢を追い求めるその心。真実を追い求めるその気持ち。…それが大事なのではないか？[ｷﾘｯ]いや決して残念だとか思ってないぞ、決して。断じて。
プロローグ,ならず者ディーター,村人,なぁ平汰。花魁は綺麗だなぁ。綺麗なんだろうなぁ。…綺麗なんだろうなぁ…(遠い目)
プロローグ,村娘パメラ,占い師,皆様、花魁さんが好きなのですね……亭太様、花魁さんは大層お美しかったですよ
プロローグ,村娘パメラ,占い師,ジメゾン様、私のことは羽芽蘭とお呼びくださいませ
プロローグ,神父ジムゾン,村人,オウ…亭太サーン…カッコ良イ事イッテルヨウデモ、ソノ迸ル、エロスハ抑エキレテマセーン。ソシテ私ハ、亭太サーンヲ批判シツツモ、心ハ追従ネー！HAHAHA！
プロローグ,仕立て屋エルナ,村人,このわっちを呼んだのはどなたでありんす？…なんてなァ。あちきは賭場の江流奈(エルナ)、当て字でお江(おこう)ってェ呼ばれてらァ。あんたらも好きに呼びねィ。
プロローグ,神父ジムゾン,村人,オウ！羽芽蘭サーン！ササ、本国イスパニョーレカラー持ッテキマシタ、ビスコチョデース！コチラデハー、カステーラ言イイヤガリマスカー？甘クテ美味シイノデース♪亭太サーン、平汰サーン、一緒ニ食ベルデゴゼマースヨ？
プロローグ,神父ジムゾン,村人,オウ…オ、オイラーン…私、感動スラ覚エマシターデゴゼマース！アリガタヤーアリガタヤーデゴゼマース！
プロローグ,仕立て屋エルナ,村人,[...はジムゾンの頭を叩いた]なァに惚けたこと抜かしてンだィ？あちきァ花魁じゃァないさね。残念だったねィ。ま、そのうち来るんじゃないかねェ。
プロローグ,神父ジムゾン,村人,オウ…ノゥ…私トシタコトガー！マナコガクモルトハーコノコトデース！オウ…デモー、コノチャキチャキ娘モー、マタ良イデースネー？
プロローグ,神父ジムゾン,村人,オフウ…頭ハヤメルデース！ズ、ズレルー！！！［…は、必死になって生え際を抑えている］
プロローグ,ならず者ディーター,村人,[幻覚が見えたらしいジメゾンの頭をぽんぽんずりっしつつ]まぁこんな場所に花魁が来ることなんざ、そうそうなかろう。いやしかし、羽芽蘭嬢もお江姐さんも別嬪だな、全く。花魁でなくとも眼福、眼福。よろしく頼もう。かすていらとやら、某も相伴にあずかろう。平坊、お前も食え食え。南蛮菓子なんざ、そうそう食えるこたないぞ。
プロローグ,仕立て屋エルナ,村人,[...はからからと笑った]男がちっちぇえこと気にすんじゃないよ、情けないねェ。じゃあ、あちきは今日は休ませてもらァわ。あんたも夜更かしすんじゃァないよ？それじゃァな。
プロローグ,行商人アルビン,狩人,おっと、夜明けはまだのようですねぇ。花魁ｷﾀ*･゜ﾟ･*:.｡..｡.:*･゜(ﾟ∀ﾟ)ﾟ･*:.｡. .｡.:*･゜ﾟ･*!!!!!…と思ったら、花魁ではないのですねぇ。いや、しかし、O☆NA☆GO！嬉しいですねぇー。お江さんもお羽芽さんもべっぴんですねぇ。
プロローグ,行商人アルビン,狩人,平汰君は噂の子連れ狼の子供というのは本当ですかい？なら、乳母車からマシンガンが飛び出てきたり…[…は、ぶるぶると震えた。]３人とも宜しくお願いします。今後とも或瓶屋をご贔屓に…。[…は、パメラに【琥珀の手鏡】と【恋文】を渡した。][…は、ペーターに【M3 グリースガン】を渡した。][…は、エルナに【カイジ全巻】と【恋文】を渡した。]
プロローグ,老人モーリッツ,村人,昼寝から目覚めれば金のおもちゃにおなごの気配…此処は彼岸かの？（これは…まさに手裏剣。毒を仕込む溝まであるとは。儂が寝ている隙に命を奪うことすら容易いというあぴぃるか…？）
プロローグ,老人モーリッツ,村人,む、ぬしがこいつをくれた或瓶屋かの。ふむ。…ふぅむ。ふむむむ…[そして二度寝へ——]
プロローグ,行商人アルビン,狩人,神>>57 ええ、異国の地でも我が或瓶屋の噂を流してくれると有難き幸せでございます…。者>>61 いえいえ、あっしが密偵だなんて…滅相もございません。あっしはお代官様に黄金色のお菓子を、ちょいと渡すような…しがない商人でございます。それにしても、いやはや亭太様…歌舞伎化粧が本当にお似合いですねぇ。よっ、色男！[…は、揉み手でにこにこと笑った。]
プロローグ,行商人アルビン,狩人,老>>95 どうです？よく出来ているでしょう？かの葉隠一族も使っていたとか、使っていないとか…。…いえいえ、ご老公様の手慰みになればと思った次第であります…下心なんて、まさかまさか。[…は、愛想よくゴマをすった。]さて、外は酷い雨ですねぇ。あっしの体も冷たくなって参りました…ひとっ風呂浴びてきますね。という訳で、今日は店じまいです。皆様、何か入用の際はぜひ或瓶屋で…おやすみなさいませ。
プロローグ,宿屋の女主人レジーナ,霊能者,皆様、ようこそお越しなんし。わっちはこなたの宿屋の女将、令品でございんす。十五年も前でありんしたら、令品太夫と言えば吉原でも名の通った花魁でありんした。皆様お若いので知りんせんと思いんすが。……すっかり廓詞も抜けたと思っておりんしたが、ふふ、昔を思い出しんす。
プロローグ,宿屋の女主人レジーナ,霊能者,>>4二古様、回覧板をありがとうございんす。■1.子の三つ時（0時）以降■2.丑の二つ時（1時半）から三つ時（2時）頃■3.皆様が不快になりんせんように、楽しくやりたいでありんすぇ。□4.解留戸様は大げさでありんすね。
プロローグ,宿屋の女主人レジーナ,霊能者,ジメゾン様のお歌を、わっちも歌ってから休むことにしんす。オーオーオイラーン♪アチーキ言葉ーノオーイラーン♪ワッチガ花魁デー、アーリーンスー！！では、皆様、また後ほどお会いいたしんしょう。
プロローグ,神父ジムゾン,村人,オウ…令品…ダユウサーン…［…は目に涙を浮かべている］私コノ国ニ来タノニハ、モウ一ツ理由ガアリマース！ソレハ令品太夫…アナタニ会ウ事デース！［…は年代物であろう、しかし綺麗に畳まれた半紙を広げる。そこには煌びやかな着物を纏い、優しく微笑む太夫の姿が描かれていた］
プロローグ,神父ジムゾン,村人,説明シヨウ！（タイムボカンシリーズのアレ的な感じで）太夫トハ、花魁ノ名称ガ広ク使ワレル前ニ使用サレテイタ言葉デ、当時遊女ノ最高位ヲ示ス言葉デアッタ。マタ太夫ト称サレル事ハ、大変箔ノ着ク事デアリ、遊女ガ誰シモ夢ニ見ル地位デアル。…オウ、何故カ口ガ勝手ニシャベリヤガリマシター！
プロローグ,神父ジムゾン,村人,デモー、ヨガアケタラー、宿ト（ry略称戻スノハー、スコシ、味気ナイカモネー？デモー、シンプルガ一番ヨー！HAHAHA！アトー、コノ話シ方ガ、読ミヅライアリマーシタラ、早目ニ言ッテクレサーイ！私、駅前留学デー、発音完璧ニシテマイリマース♪次ハ、夜ガ明ケテカラノ発言ニナーリマースネー。シーユーHAHAHA！
プロローグ,少年ペーター,人狼,おはようっっっ。なんか手習い帳に挟まってた、、、■1.四つ(22時)より前はお店の手代が煩いんだ、、、九つ(24時)から八つ(2時)に掛けてかな ■2.そんなだから八つ頃が一番ありがたいかな。 ■3.札(ふだ)入れで 名乗りを挙げる(投票CO)のはにんじんな神の意向といいうか期待には沿わない気がするんで好みじゃないとだけ。必要になったら話せばいい。
プロローグ,少年ペーター,人狼,おいらの略称必要なら　平　でどうかな。□4.人数増えたから、今夜始まるね。おいらは平太(へいた、ぺーた)、親は花魁衆にお囃子(三味線、太鼓、笛)を教えているからおいらも多少は嗜むくちだ。門前の小僧なんとかってやつだな。オーオーオイラーン♪ アチーキ言葉ーノオーイラーン♪ ワッチガ花魁デー、アーリーンスー！！
プロローグ,行商人アルビン,狩人,ふぇっふぇ…皆様おはようございます。おお、お令さん！いやー、現役を去った今でもお美しいですねぇ。[…は、【BBクリーム】と【恋文】を渡した。]神>>104そうですねぇ。些か聞き取りづらいので、駅前留学して下さるとありがたいですねぇ。ご迷惑おかけします。年>>106雅に、略称を付けるのが宜しいのでしょうか。それなら、あっしは【或】で。シンプルに「商」でも構いませんが。
プロローグ,少女リーザ,村人,止まへん雨はあらへんよ。うちは璃座。うちも混ぜてぇな。■1.日によって不定期やけどだいたい23時くらいから本気だすで。■2.仮1:30/本2:00くらいやろか。■3.作戦は「みんな　がんばれ」□4.大げさの「げさ」ってなんやろう？あかん。もういかな。
プロローグ,農夫ヤコブ,村人,こんにちは。今日も冷えるな。■1.22:00～が本線。■2.仮01:30、本02:00くらいだな。■3.楽しければなんでもござれ。いい村にしよう。□4.農夫ヤコブは世を忍ぶ仮の姿。その正体は、土遁の使い手、忍者夜昆布にござ候…なんて、あるわけないっぺ、おおげさだなぁ。なんだか垢抜けた方が多くって、俺みたいな田舎もんは恐縮してるっぺ。こったんねえども、頑張るんで、よろしくだっぺ。
