プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,農夫ヤコブ,村人,収穫したカボチャをハロウィン用かぼちゃランタンに加工していたら人が増えたみたいだね。遅くなったけど議題に回答しておくね。■1.22~2時 日中も鳩に村の様子を訊くよ■2.仮00:15 本00:45■3.例え陣営が違って衝突しても墓下やエピでは仲直り／討論と暴言は違うよ。■4.僕の育てる野菜は全部無農薬。手間が増えて大変だけど、村のみんなが安心して食べれる野菜を作る為に頑張っているよ。
プロローグ,少女リーザ,狩人,灰包みってなんなの…パイ包みなの…
プロローグ,農夫ヤコブ,村人,妙>>7 初日全員で狼COとかハロウィン仮装COとかどうかな？>>11 ありがとう。僕も美味しそうに食べているリーザの姿が見れて嬉しいよ。自分が作ったものを喜んで食べてくれる人がいるというのは本当に幸せなことだよね。商>>16 アトランティックジャイアント(観賞用巨大カボチャ)なんてどうかな？ハロウィンなんかに合うと思うよ。大きすぎて１個でも相当場所を取るのが難点だけど……。
プロローグ,負傷兵シモン,人狼,>>32リーザ、俺がひざまくらしてあげよう
プロローグ,パン屋オットー,狂人,>>31なん…だと…？！…と思ったらりーちゃん寝ちゃってる。[…は眠っているリーザにブランケットをかけてあげた]男は狼だから気をつけなきゃだめなんだぞー、ほら、そこ(>>36)でさっき狼COした男が君を狙ってるんだからさ…おとこはおーかみなのよー♪きーをつけなさーいー♪
プロローグ,農夫ヤコブ,村人,屋>>25オットーのパンの美味しさの秘密はお兄ちゃん愛なんだね。もしよかったらで良いのだけど、僕の野菜をオットーの新作パンに使ってもらえないかな？僕はパンは作ることができないから、オットーの手で美味しいパンの一部にしてくれたらきっと野菜も喜ぶと思うんだ。兵>>5シモンは全身怪我しているように見えるけど大丈夫？足以外の怪我はどこでしたのかな。
プロローグ,負傷兵シモン,人狼,>>38ああ、そこにある呪いの剣でな……(遠い目
プロローグ,パン屋オットー,狂人,>>38ヤコブのとこでとれた野菜、使ってもいいの？うれしいな、ありがとう！そうだなあ、うらごししたさつまいもを使って蒸しパンとかどうかな？きっとお兄ちゃんも喜んでくれるよね？よね？
プロローグ,少女リーザ,狩人,むにゃあ…もう食べれないの……はっ！？寝ちゃってたの…せっかく目覚ましかけてたのに、まだ始まりそうには無いの（´・ω・｀）オットーお兄ちゃんはブランケットありがとうなの
プロローグ,少女リーザ,狩人,>>37リーの推理にはじっちゃんの名前をかけてるのじっちゃん、つまり「モーリッツのおじいちゃん」なのリーが推理を間違うとじっちゃんの名前が一文字ずつ少なくなるの推理を当てると全回復するけどこないだ間違えたから、今「モーリッのおじちゃん」なの>>31の推理が間違ってたら「モーリのおじちゃん」になっちゃうの…違うの？
プロローグ,少女リーザ,狩人,>>35仮装COが良いのー！リーはどっちでも狼さんだけどね♪>>36シモンお兄ちゃんは足におケガしてるからひざまくらはダメだと思うの…一人で寝られないの？だったらリーのクマさん貸してあげるの、ふわふわなの♪
プロローグ,パン屋オットー,狂人,>>42この1週間で「モーリッツのおじいちゃん」が消滅する可能性があることに気付いたぼくは戦慄している。モーリのおじちゃんだと某寝ながら事件を解決する探偵っぽくなって面白いからハズレってことにしとくよ、ふふ。
プロローグ,少女リーザ,狩人,時間のまとめをしておくの00:00/00:30　　兵>>600:15/00:45　　妙>>7商>>12屋>>20農>>33なるべく早め　　青>>13
プロローグ,パン屋オットー,狂人,ヨアヒムの「なるべく早め」って具体的にどれくらいだといいんだろう。ある程度なら合わせるけど、あまり早いと間に合わないかもしれないし、プロのうちに具体的に教えてほしいかも。
プロローグ,少女リーザ,狩人,>>44大丈夫なの！リーは迷探偵だからモーリのおじちゃんが「ななしさん」になった事はえーっと１、２、３…まだ5回しかないのそれじゃあ、始まらないみたいだし今度こそおやすみなさいなの…zzz
プロローグ,パン屋オットー,狂人,>>47.oO(モーリのおじちゃん、哀れ…)りーちゃんは仮眠じゃなくて本格的におやすみなさいだね。じゃあブランケットだと風邪引いてしまうから羽毛のお布団をかけてあげよう。ぼくもそろそろ寝ようかな。お兄ちゃん、おやすみなさい…
プロローグ,負傷兵シモン,人狼,始まるのは明日か。では俺も寝るとしよう。>>43ああ、ありがとう。でも俺は一人で寝れるし、リーザの大切なぬいぐるみを貸してもらうなんてことはできないよ全員初日狩COとか面白そうだな、と適当に案を投げて寝る**
プロローグ,ならず者ディーター,霊能者,片腕の海賊がやってきましたよっと。ひとまず席だけ確保して寝るわー(( _ _ ))..zzzZZ
プロローグ,農夫ヤコブ,村人,兵>>39 大変だったみたいだね。今のところリーザちゃんしか女性が見当たらないけど、この後来るであろう女性にその剣をプレゼントしてみるのはどうかな。屋>>40 オットーが作ったパンならどんなパンも美味しいこと間違いないけど、さつまいもには癌抑制のβｰカロテンや老化原因の過酸化脂質抑制のビタミンEとか健康に良い成分が多分に含まれているから美味しくて健康になるパンができそうだね。
プロローグ,行商人アルビン,村人,封印されているお宝を他所で高く売り飛ばすんだ。頑張れ頑張れアルビン♪　ところで…ずいぶんと男臭い村になりそうな悪寒…（幼女と、約１名性別不詳はいるけど…）もうニコ何とかとか、ジム何とかとかヴァ何とかっていう名前の人達は来なくていいよ
プロローグ,行商人アルビン,村人,とか言ってると宿の女将が現れそうだ…
プロローグ,農夫ヤコブ,村人,者>>50 やあ、ディーター。君は海賊なのか。この村は海を渡って来た人が多いみたいだね。船旅で疲れたのかな。おやすみ。良かったら朝食にこれ食べてね[かぼちゃの煮物][パンプキンスープ][かぼちゃのそぼろ煮]あれ？もしかしてオットーの言っていた赤髪のお兄ちゃんってディーターなのかな。商 >>52 この村は男性率が高いよね。後8人入る枠があるのだから女性も増えることに期待したいな。
プロローグ,青年ヨアヒム,村人,皆さんおはよう今日も元気に二度寝してきますディータは話を聞きたいな外の世界を知らないから
プロローグ,少女リーザ,狩人,>>49うん！おケガが治ったら、ひざまくらして欲しいのあ、でも肩車も捨てがたいの…赤ひげのおじちゃん、おはよう♪海賊さん？海賊さんなの？(目をキラキラ)じゃ、じゃあね…空を飛ぶ、緑色のヒーロー…ピタパンさんには会った事ある！？
プロローグ,少女リーザ,狩人,>>52[…はニコラス、ジムゾン、ヴァルター、トーマス、モーリッツ、ペーターと書かれた名札を用意している］
プロローグ,少女リーザ,狩人,[…はフリーデル、カタリナ、エルナ、クララ、パメラ、レジーナと書かれた名札も準備している][…はハッと気づいてモーリッツの名札を塗り潰してモーリにした]リーは誰でも歓迎なの面白くて、リーと仲良くしてくれる人だと嬉しいの♪
プロローグ,農夫ヤコブ,村人,ヨアヒムもリーザもおはよう。最近は朝も冷えて畑で作業する手が冷えて辛いね……。体が暖まる料理を作っておいたのでみんな食べてね。[南瓜ほうとう]妙>>57り、リーザ、それはちょっとまずいんじゃないかな。そうすると女性陣がリーザ一人になってしまうよ。男ばかりに囲まれての一週間は君が思っているよりも疲れそうな気がするよ。ペーター君なら年齢も近いだろうからいいかもしれないけど……。
プロローグ,農夫ヤコブ,村人,ああ、なんだ、ちゃんと女性陣の名札も作っていたんだね。僕の早とちりみたいだね。ごめんね。モーリッおじさんの名札は何回も作り直す必要が出るかもしれないね。
プロローグ,村長ヴァルター,占い師,我はヴァルター。村長であるる。
プロローグ,村長ヴァルター,占い師,議題回答■1 コアタイム　神出鬼没■2 仮決定１時間前／本決定30分前■3 仲間の役に立つこと／凸死□4 リア狼／リア小狼と戦闘中
プロローグ,ならず者ディーター,霊能者,朝飯代わりに[蒸かした芋]にかぶりつきつつ、[パンプキンスープ]ずずず。ヤコブはいい武器もってんな。部下にならねぇか？先日部下に勧誘してた、黄色い頭の兵士が不慮の事故にあったから、お前も気をつけろ！□1.基本夜だ。特に平日は昼間はほぼ無理。22時以降だが、23時過ぎになる日もあるだろう。
プロローグ,旅人ニコラス,村人,雨に濡れ立つ～ 封印の村よ～♪我に語れ 君の涙のその訳を～♪…やあ、ここが封印の村かい。しばらく逗留させてもらうことにするよ。
プロローグ,ならず者ディーター,霊能者,>>31>>39　フランスパン＝呪いの剣＝凶器、了解した。ただ黄色い頭の兵士の事故は、実はミイラ男の仮装ではないかと思えてきた。□2.仮0:15/本0:45で。>>43　つ【▼妙】>>56　空を飛ぶかどうか知らんが、ネヴァーランドという名の美少年ばかりいる国の話は聞いたことが。国王は数年前に亡くなったようだが。ＭＪ。
プロローグ,ならず者ディーター,霊能者,>>1　人狼はいるぞ。ゲルト。悪魔の実ってやつだ。ただ１匹限定。３匹いると思われる場合は、残りの２匹はチワワだったりポメラニアンだったりするかもしれぬ。このまま幼女と野郎だけの村になるのだろうか？まさか女性が封印された村…なんてことはねぇんだろうな!?□3.wakiaiaiai/gisugisu
プロローグ,ならず者ディーター,霊能者,>>52　言霊って知ってるか？青い男が来たらどう責任をとってくれるのだ！？ｗ>>55　以前子供が怪物に襲われそうになってたから、助けたら腕を喰われた。人前では強がってるが、本音は後悔している。□4.さっきも言ったが、片腕の海賊。麦わら帽子を貸してるが、却ってくる頃にはボロボロの予感…。
プロローグ,少女リーザ,狩人,>>65！？ぷるぷる…リーは悪い狼さんじゃないよ！おかしをくれればイタズラしないの！>>66中段＋>>67上段＝謎はすべて(ryだからリーには厳しいの…
プロローグ,行商人アルビン,村人,まんまとニコなんとかとヴァルなんとかが村にやってきてしまったか…。女性の封印された村！？　そんな…。いやいやまあ、おふたりともよろしくね。今度こそ麗しい女性がやってくると信じてるよ
プロローグ,青年ヨアヒム,村人,寝すぎたようだお昼を回っていた、だとヴァルターとニコラスはこんにちは次は女の子が来てほしい男の娘は……可愛いなら許さないこともないからね
プロローグ,少女リーザ,狩人,>>69リーも大人になったら封印されちゃうのかな…？それともリーは実は男の子なの？>>67そういえば、おじちゃんの名前Dがついてるの赤髭のDTなの次に来る人の選択肢を狭めるべきではないのお姉ちゃんが居ないなら居ないでも楽しむべきなの
プロローグ,負傷兵シモン,人狼,ディーター、ヴァルター、ニコラス、いらっしゃい。歓迎しよう。>>70男の娘とな……？　ふむ、ヨアヒムにはそういう趣味がある、と。>>71リーザはいい子だな。
プロローグ,パン屋オットー,狂人,なんだなんだ、封印の村は実はハッテンヴィレッジだったのか？ぼくはお兄ちゃん一筋だからｱｰｯなアレとは縁がないけど、皆大変だね。>>50そういえば、昨日は結局お兄ちゃんは来なかったよ…ぼく寂しいな……と思ったらディーター、きみお兄ちゃんによく似ているね？[…はディーターににじり寄った]
プロローグ,ならず者ディーター,霊能者,>>71　俺は頭文字Ｄか？違う。俺はならず者ディーター、略してシャンクス。赤髭ではなく、赤髪と呼んでくれ。略称は「者」ではなく「赤」を希望。よってヴァルターは髭で良し（「長」でも可）。> 次に来る人の選択肢を狭めるべきではないのしかし、次にジムなんとかが来たら、アルビンをこの俺様の覇気で…ハキで…吐き…ｵｪｪｪ
プロローグ,ならず者ディーター,霊能者,失礼。ちょっと船酔いしたようだ。>>73　おお、お前は生き別れたパン屋じゃないか。生きていたのか、無事でなにより。………ん？俺にいたのは、弟だったっけ？
プロローグ,少女リーザ,狩人,>>73ここは1082(いいおやじ)の村なの昔からおじちゃんとお兄ちゃんが多いんだって、じっちゃん…モーリのおじちゃんが言ってたの>>74赤の座は、クララお姉ちゃんが狙ってるかもしれないの被った場合はじゃんけんなの>>72えへへ♪頭なでなでしてくれても構わないの♪
プロローグ,負傷兵シモン,人狼,【屋×者】確認対抗しないぞ>>76ふふ、リーザは素直で可愛いな[...はリーザにそっと近寄り、なでなでした]
プロローグ,パン屋オットー,狂人,>>75お兄ちゃん…？！随分ワイルドになったね！ワイルド過ぎて気づかなかったよ！ぼくと会えない間、悪い女が寄ってこなかった？お兄ちゃんに近付こうだなんておこがましいにもほどがあるよね？？そんな悪魔ぼくがやっつけてあげるからね。フランスパンは「大きな棍棒」扱いだからダメージは1d10+1d4(db)、人一人くらい余裕だよ、安心してね。[…はディーターに抱きついて上目遣い]
プロローグ,農夫ヤコブ,村人,赤>>63料理の腕を誉めてくれるのは嬉しいけど、僕は料理人ではなくて農夫だからね。海賊船の上では農夫は何もできることがないんだ……。人が増えてきて嬉しいよ。このままフルメンになってほしい。妙>>76僕やヨアヒムはまだおじさんじゃないよ。
プロローグ,村娘パメラ,村人,やっほー。顔だけ見せに来たわ。用事が済んだらまた来るわね。
プロローグ,少女リーザ,狩人,>>77♪～[…は喜んでいる様だ]>>78[少女計算中]oO（えっと、リーはわんぱくだから…30＋DEX18×2＋10=回避76なのSIZ低いし、きっと補正もつくのSTRもCONも低いけど、逃げる事は出来そうなの
プロローグ,少女リーザ,狩人,どっちにしても赤には関わらない方が賢明なの一応フランスパンへの対抗手段として水鉄砲を持ち物に加えておくの）パメお姉ちゃんだー！女の子居なくて実は寂しかったよー！
プロローグ,青年ヨアヒム,村人,女の子だ！！パメラこんにちはー！兵>>72趣味とかじゃなくて言い寄ってくるのがムサイ奴らばっかりで辟易してただけだよ女の子の方が好きだし
プロローグ,神父ジムゾン,村人,皆さん、お待たせしました。神父のジムゾンです。狼のことは耳にしていましたが･･･来てしまいましたか。私の祈りも通じなかったようです。村のために精一杯尽くしましょう。
プロローグ,神父ジムゾン,村人,■1.コアタイム22過ぎ～24過ぎ、になると思います。■2.決定時間朝の礼拝に寝坊してしまうので、早めの方が助かります。■3.やりたいこと／やりたくないこと暴言大会を避けつつ、精一杯考え抜いていきたいです。ログの流れから女性キャラの需要が高いようですが、さすがに演技をする覚悟はありませんでしたすみません(..;)■4.自己紹介台風一過で、大変気持ちのよい今日この頃です。よろしくお
プロローグ,神父ジムゾン,村人,･･･願いします。(早速のミスタイプです)
プロローグ,パン屋オットー,狂人,>>81りーちゃんは優しいいい子だからひどいことしないよ、大丈夫。(優しく撫で撫で)パメラはいらっしゃい。この村は漢村らしいんだけど、きみは男の娘だったりするの？ジムゾンもいらっしゃー。
プロローグ,シスターフリーデル,村人,狼騒ぎの古傷が疼く聖堂、空っ風。行け行け我らがフリーデル福音戦士、シスターチャン！
プロローグ,青年ヨアヒム,村人,ジムゾン、フリーデルいらっしゃーいだいぶ人が集まってきたようだ夜までには全員埋まるかな？
プロローグ,パン屋オットー,狂人,(女の子が増えてきた…お兄ちゃんを誘惑する魔女がいないかしっかり監視しておかなきゃなあ…そんな不届き者がいたら、ふふふ…(レイプ目)あっ、シスターようこそ！[…は爽やかな作り笑顔で応対した。APP15の実力である。]
プロローグ,パン屋オットー,狂人,(女の子が増えてきた…お兄ちゃんを誘惑する魔女がいないしっかり監 視しておかなきゃなあ…そんな不届き者がいたら、ふふふ…(レイプ目)あっ、シスターようこそ！ […は爽やかな作り笑顔で応対した。APP15の実力である。]
プロローグ,パン屋オットー,狂人,あう、連投しちゃったよ(´・ω・`)鳩さんのばかーでも逆にやんでれっぽくていいか。えへへ。
プロローグ,司書クララ,人狼,魔法少女クララが男だらけのムサい村に華麗に滑り込みー！
プロローグ,司書クララ,人狼,ってあれ女の子いたのね間違えちゃった。てへぺろ☆
プロローグ,青年ヨアヒム,村人,クララ、ちはー……オットー、警察の世話になるようなことはしないでよ僕は強くは止めないけど
プロローグ,司書クララ,人狼,ヨアヒムちーっすオットーがヤンデレちゃんなのクララ把握した。ヨアもヤンデレの子に好かれるなんて災難ね。
プロローグ,青年ヨアヒム,村人,書>>96僕が好かれてる訳じゃないよクララ、魔女っ子なら黒猫いる？おとなしい可愛い黒猫いるんだけど
プロローグ,司書クララ,人狼,>>97青私は魔女っ子じゃなくて魔法少女なの。黒猫はいらないよ。だって魔法少女だもん。ソウルジェムがあればそれだけでおっけーおっけー
プロローグ,青年ヨアヒム,村人,書>>98じゃあ、魔女さんにならないよう気をつけてね確かにもう白い獣がいるか
プロローグ,パン屋オットー,狂人,>>95ヨアヒム、心配してくれてありがとう。でも大丈夫。バ　レ　な　い　よ　う　に　や　る　か　ら　(^o^)>>96ぼくのお兄ちゃんはディーターお兄ちゃんだよ！ヨアヒムは友達だよ。お兄ちゃんに手を出さない限りはね！
プロローグ,司書クララ,人狼,>>99青　そそ。白い奴がいるから。闇落ちはしないのよ。議題回答■1.ふてーき■2.1時間前/30分前■3.楽しく喧嘩せずにほどほどに■4.魔法少女クララとは私のこと。
プロローグ,司書クララ,人狼,>>100　そうなんだー。あの真っ赤な人がね。お兄ちゃんというかおじさんじゃん？[…はけたけたと笑った]
プロローグ,羊飼いカタリナ,人狼,フリーの人狼ハンター、カタリナです。羊の世話、致しません。神父のお祈りの手伝い、致しません。村長の晩酌、致しません。その他諸々、致しません。よろしくお願いします。
プロローグ,シスターフリーデル,村人,（ば、ばかな・・・！この村には戦士が多すぎる･･･!）
プロローグ,青年ヨアヒム,村人,カタリナ、こんちはなんにもしないように見えるけど一体何ならやるんだい？職持ちが多いなー僕はにー…なんでもないよ！
プロローグ,村娘パメラ,村人,戻ったわ。議題回答するわね。■1.22:00～■2.仮決定0:15/本決定0:45■3.みんなで楽しく、最後まで■4.私は男の娘COしたほうがいいのかしら…？
プロローグ,シスターフリーデル,村人,■1.早朝以外なら対応可■2.同調可能。更新時間付近だと尚可■3.疑う事を恐れず、信じる事を恐れず、殴り合って握手！■4.【シスターフリーデルは、改造人間である】痴漢、食い逃げ、殺人犯怪獣、怪物、怪人に神話生物、ヤンデレまで！およびとあらば即遅刻！
プロローグ,シスターフリーデル,村人,>>90オットーこんにちわ（ニコッ【輝くサムズアップ、特撮生物技能100のスペシャルである】
プロローグ,羊飼いカタリナ,人狼,■1.夜中心。■2.1時間前と30分で良いです。■3.人狼退治以外の業務は致しません。■4.フリーの人狼ハンターのカタリナです。私、人狼退治に失敗しないので。
プロローグ,パン屋オットー,狂人,>>108スペシャル…だと…？！精神力で対抗ロール、といきたいところだけど、ぼくPOW8しかないからさすがに自動失敗か…？！(がくりと膝をついた)…っていうか、技能「特撮生物」ってなんかスゴイね。泥棒猫退治に役に立つ？役に立ちそうならぼくにも教えてよ。
プロローグ,行商人アルビン,村人,おっと、人が増えてきたねえ。クララは魔法少女か、今日ちょうど、町で新しい"映画"を見てきたところだったよ。後半びっくりしたけどいいお話だったね。そしてフリーデル、五代雄介並のサムズアップ！彼とは旅の途中で出会ったことがあるんだ
プロローグ,シスターフリーデル,村人,【特撮生物技能】は民間人に正体を隠す専用の「言いくるめ」ロールよ！武道持ちより強いけど、一回変身するごとに1D30の正気度喪失ね！変身で発狂した場合は恋人が殺されたり尊敬する人が裏切り者になったり友達が怪人になったり親友が宿命のライバルになってしまう効果が通常の発狂のかわりに適応されるわ！ヒロイック!!>>111アルビン　ｂ（･･･まさか、ディケ…うっ、頭が）
プロローグ,農夫ヤコブ,村人,名探偵に兵士に海賊に福音戦士に魔法少女、そして人狼ハンター……みんな頼もしいね。これだけ優秀な役職が揃っていれば人狼もこの村は敬遠してくれるんじゃないかな。
プロローグ,少年ペーター,村人,ずざりんこ
プロローグ,司書クララ,人狼,ふるめんになったよ！めでたいよ！祭りだわっしょい！
プロローグ,パン屋オットー,狂人,>>112なるほど、割と魅力的な技能だけど、SAN40のぼくにはちょっとリスキーすぎるなあ…2回で永久発狂の可能性があるとか笑えないよ。お兄ちゃんが死んじゃったりしたらぼくソウルジェムが濁りきる自信があるよ。お兄ちゃんが敵になったらぼくも一緒に敵側に寝返るから問題ないけど。
プロローグ,パン屋オットー,狂人,フルメンめでたいね。この村には女将さんがいないから、仕方ないからぼくが皆に晩ご飯作ってあげる。女子力高いでしょ？お兄ちゃんもきっと喜んでくれる。お兄ちゃんお兄ちゃんお兄ちゃんお兄ちゃん。[クリームシチュー][ロールパン][(凶器じゃないほうの)フランスパン]パンも手作りだからシチューと一緒にどうぞ！
プロローグ,行商人アルビン,村人,>112 改造人間フリ怪人いやいやいや、単なる通りすがりの仕入れ商人だよ、覚えといて（チャラーン、チャラーン♩）フルメンめでたいねー、突然いなくなる人が居ませんように。じゃ、また後でくる。
プロローグ,負傷兵シモン,人狼,ほう、フルメンか。めでたいことだ。女性も増えて喜ばしいな。オットーは危機感を抱いているようだが
プロローグ,村娘パメラ,村人,…美味しそうな匂いにつられて出てきた訳じゃないわよ、断じて。>>117 [クリームシチュー]、もらっていいかしら？そして、オットーの女子力に全私が嫉妬…なんてしてないわ、断じて。
プロローグ,少女リーザ,狩人,いっぱい人が増えてるの♪魔法少女に特撮戦士にハンターさん！Halloweenっぽくなってきたのリーももう着替えちゃおっかな…(ウズウズ)>>83ヨアお兄ちゃんは女好き…っと( ..)φ>>87えへへ[…は嬉しそうにしている]oO(でもなんで考えてること解ったのかなきっと…リーは心理学無振りだからなの。きっとそうなの。きっと)
